no,agency,corp_name,year,designation_type,industry,ghg_tco2eq,energy_tj,verifier,remark
263,환경부,경북대학교,2022,사업장,고등 교육기관,37618.0,788.0,㈜한국품질보증원,
264,환경부,경북환경에너지(주),2022,업체,폐기물,87275.0,250.0,(재)한국품질재단,
265,환경부,경산시,2022,업체,지정외 폐기물처리업 등,65887.0,369.0,㈜한국품질보증원,
266,환경부,경산제지 주식회사,2022,사업장,"펄프, 종이 및 판지 제조업",108660.0,1675.0,한국표준협회,
267,환경부,경상북도,2022,업체,지정외 폐기물처리업,77820.0,613.0,㈜한국품질보증원,
268,환경부,경원여객자동차(주),2022,사업장,육상 여객 운송업,32392.0,595.0,한국표준협회,
269,환경부,경원여객자동차(주),2022,사업장,육상 여객 운송업,14103.0,200.0,(주)한국경영인증원,
270,환경부,경인환경에너지 주식회사,2022,사업장,폐기물 처리업,80835.0,54.0,(주)한국경영인증원,
271,국토교통부,경전여객자동차(주),2022,사업장,교통(여객),7762.0,110.0,한국표준협회,
272,환경부,경주시,2022,사업장,폐기물 처리업,60886.0,613.0,㈜한국품질보증원,
273,환경부,경진여객운수(주),2022,사업장,육상 여객 운송업,22195.0,367.0,(주)한국경영인증원,
274,산업통상자원부,경창산업(주),2022,사업장,자동차,17839.0,371.0,한국생산성본부인증원(주),
275,환경부,고려강선(주),2022,사업장,1차 철강 제조업,72802.0,1535.0,한국생산성본부인증원(주),
276,해양수산부,고려고속훼리(주),2022,사업장,교통(해운),25904.0,373.0,한국표준협회,
277,환경부,고려기초소재,2022,사업장,기타 비금속 광물제품 제조업,22784.0,402.0,한국표준협회,
278,환경부,고려아연 주식회사,2022,업체,1차 비철금속 제조업,3472572.0,49781.0,(재)한국품질재단,
279,산업통상자원부,고려용접봉 주식회사,2022,사업장,기계,17699.0,364.0,㈜한국품질보증원,
280,환경부,고려제강(주),2022,사업장,1차 철강 제조업,91713.0,1882.0,한국생산성본부인증원(주),
281,산업통상자원부,고려특수선재(주),2022,사업장,철강,25055.0,522.0,한국생산성본부인증원(주),
282,산업통상자원부,고성그린파워 주식회사,2022,업체,발전에너지,10107564.0,111037.0,로이드인증원㈜,
283,환경부,고양시,2022,업체,폐기물 처리업,148389.0,1153.0,㈜한국품질보증원,
284,환경부,공주시,2022,사업장,폐기물,7784.0,5.0,(주)신화엔지니어링종합건축사사무소,
285,환경부,공항철도(주),2022,사업장,육상 여객 운송업,56081.0,1168.0,대일이엔씨기술(주),
286,환경부,광명시,2022,사업장,폐기물 처리업,63987.0,242.0,㈜한국품질보증원,
287,환경부,광양시,2022,사업장,폐기물,35638.0,28.0,(주)비에스아이그룹코리아,
288,국토교통부,광주과학기술원,2022,사업장,건물,22722.0,470.0,한국표준협회,
289,환경부,광주광역시,2022,업체,폐기물 처리업,176224.0,1642.0,(재)한국품질재단,
290,국토교통부,광주광역시도시철도공사,2022,사업장,교통(철도),18606.0,387.0,한국표준협회,
291,환경부,광진산업(주),2022,사업장,"시멘트, 석회, 플라스터 및 그 외 제품 제조업",82147.0,218.0,한국생산성본부인증원(주),
292,환경부,구리시,2022,사업장,폐기물 처리업,62256.0,603.0,㈜한국품질보증원,
293,환경부,구미시,2022,업체,폐기물 처리업,147981.0,1173.0,㈜한국품질보증원,
294,환경부,국도화학(주),2022,사업장,합성고무 및 플라스틱 물질 제조업,45276.0,1663.0,로이드인증원㈜,
295,환경부,국립대학법인 서울대학교,2022,업체,고등 교육기관,144448.0,2991.0,(재)한국품질재단,
296,국토교통부,국립암센터,2022,사업장,건물,20449.0,433.0,(주)한국경영인증원,
297,국토교통부,국방과학연구소,2022,사업장,건물,20618.0,425.0,(재)한국품질재단,
298,환경부,국일제지(주),2022,사업장,"펄프, 종이 및 판지 제조업",39255.0,990.0,(주)한국경영인증원,
299,국토교통부,국회사무처,2022,사업장,건물,21707.0,456.0,한국표준협회,
300,환경부,군산시,2022,사업장,폐기물 처리업,115937.0,592.0,㈜한국품질보증원,
301,환경부,군포시,2022,사업장,폐기물 처리업,44695.0,418.0,㈜한국품질보증원,
302,환경부,그린케미칼 주식회사,2022,사업장,기초 화학물질 제조업,65613.0,1268.0,한국가스안전공사,
303,산업통상자원부,금강공업(주),2022,사업장,비철금속,19499.0,334.0,(주)한국경영인증원,
304,해양수산부,금진해운(주),2022,사업장,교통(해운),19082.0,263.0,㈜디엔브이비즈니스어슈어런스코리아,
305,환경부,금호고속(주),2022,업체,육상 여객 운송업,5974.0,124.0,(주)한국경영인증원,
306,환경부,금호미쓰이화학 주식회사,2022,사업장,기초 화학물질 제조업,98686.0,1866.0,(재)한국품질재단,
307,환경부,금호석유화학 주식회사,2022,업체,합성고무 및 플라스틱 물질 제조업,3473213.0,42338.0,한국표준협회,
308,환경부,금호익스프레스 주식회사,2022,업체,육상 여객 운송업,85398.0,1230.0,(주)한국경영인증원,
309,환경부,금호타이어(주),2022,업체,고무제품 제조업,264492.0,5409.0,지속가능인증원주식회사,
310,환경부,금호폴리켐주식회사,2022,업체,합성고무 및 플라스틱 물질 제조업,315131.0,5293.0,(재)한국품질재단,
311,환경부,금호피앤비화학 주식회사,2022,업체,기초 화학물질 제조업,871851.0,11552.0,한국표준협회,
312,환경부,기아(주),2022,업체,자동차용 엔진 및 자동차 제조업,733374.0,14987.0,로이드인증원㈜,
313,환경부,김천시,2022,사업장,"하수, 폐수 및 분뇨 처리업",44986.0,308.0,㈜한국품질보증원,
314,환경부,김천에너지서비스주식회사,2022,업체,"증기, 냉ㆍ온수 및 공기 조절 공급업",676779.0,8036.0,한국표준협회,
315,환경부,김포시,2022,사업장,폐기물 처리업,60878.0,553.0,한국표준협회,
316,환경부,김포운수(주),2022,사업장,육상 여객 운송업,18523.0,343.0,(주)한국경영인증원,
317,환경부,김해시,2022,사업장,폐기물 처리업,121128.0,1276.0,(재)한국품질재단,
318,환경부,깨끗한나라 주식회사,2022,업체,"펄프, 종이 및 판지 제조업",365442.0,4753.0,(재)한국품질재단,
319,환경부,나래에너지서비스 주식회사,2022,업체,"증기, 냉ㆍ온수 및 공기 조절 공급업",1596831.0,31775.0,(주)한국경영인증원,
320,환경부,나투라페이퍼 주식회사,2022,업체,"펄프, 종이 및 판지 제조업",166688.0,1251.0,한국표준협회,
321,산업통상자원부,남강제지(주),2022,사업장,제지,29137.0,245.0,(재)한국품질재단,
322,환경부,남양금속주식회사,2022,사업장,"구조용 금속제품, 탱크 및 증기발생기 제조업",77856.0,1452.0,(주)한국경영인증원,
323,환경부,남양유업(주),2022,사업장,낙농제품 및 식용 빙과류 제조업,80522.0,1874.0,한국표준협회,
324,환경부,남양주시,2022,업체,지정외 폐기물처리업,81697.0,1103.0,(재)한국품질재단,
325,환경부,남해화학(주),2022,사업장,"비료, 농약 및 살균ㆍ살충제 제조업",79385.0,1049.0,대일이엔씨기술(주),
326,산업통상자원부,내포그린에너지(주),2022,사업장,집단에너지,27745.0,595.0,대일이엔씨기술(주),
327,환경부,네이버 주식회사,2022,사업장,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업",86991.0,1822.0,한국표준협회,
328,환경부,네이처이앤티(주),2022,업체,폐기물 처리업,198288.0,309.0,(주)비에스아이그룹코리아,
329,환경부,넥센타이어(주),2022,업체,고무제품 제조업,212345.0,4285.0,(주)한국경영인증원,
330,환경부,노벨리스코리아 주식회사,2022,업체,1차 비철금속 제조업,284797.0,5656.0,(주)한국경영인증원,
331,환경부,녹십자,2022,사업장,의약품 제조업,66851.0,1641.0,(재)한국품질재단,
332,환경부,논산시,2022,사업장,폐기물,19168.0,69.0,㈜한국품질보증원,
333,국토교통부,농협은행 주식회사,2022,업체,건물,95933.0,1985.0,한국표준협회,
334,환경부,능원금속공업 주식회사,2022,사업장,1차 비철금속 제조업,25852.0,533.0,(주)한국경영인증원,
335,환경부,담우물산(주),2022,사업장,"시멘트, 석회, 플라스터 및 그 외 제품 제조업",61365.0,195.0,(주)한국경영인증원,
336,환경부,당진시 자원순환센터,2022,업체,지정외 폐기물처리업 등,14412.0,98.0,한국표준협회,
337,환경부,대구광역시,2022,업체,폐기물 처리업,455094.0,4917.0,㈜한국품질보증원,
338,환경부,대구교통공사,2022,사업장,육상 여객 운송업,100951.0,2106.0,(주)한국경영인증원,
339,환경부,대구그린파워(주),2022,업체,"증기, 냉ㆍ온수 및 공기 조절 공급업",793350.0,15760.0,(주)한국경영인증원,
340,환경부,대구염색산업단지관리공단,2022,업체,"증기, 냉ㆍ온수 및 공기 조절 공급업",654617.0,7392.0,(주)한국경영인증원,
341,환경부,대구텍 유한책임회사,2022,사업장,1차 비철금속 제조업,,,한국표준협회,
342,환경부,대덕전자 주식회사,2022,사업장,전자 부품 제조업,154005.0,3131.0,한국표준협회,
343,환경부,대동금속(주),2022,사업장,금속 주조업,44008.0,849.0,(주)한국경영인증원,
344,환경부,대동산업주식회사,2022,사업장,"내화, 비내화 요업제품 제조업",25268.0,411.0,(주)한국경영인증원,
345,환경부,대상 주식회사,2022,업체,"곡물 가공품, 전분 및 전분제품 제조업",479334.0,8856.0,한국표준협회,
346,환경부,대성엠디아이(주),2022,사업장,"시멘트, 석회, 플라스터 및 그 외 제품 제조업",163933.0,813.0,(주)한국경영인증원,
347,환경부,대성지엠텍(주),2022,업체,"시멘트, 석회, 플라스터 및 그 외 제품 제조업",114270.0,297.0,(주)한국경영인증원,
348,산업통상자원부,대신염직공업(주),2022,사업장,섬유,10465.0,171.0,(주)한국경영인증원,
349,환경부,대신정기화물자동차(주),2022,사업장,도로 화물 운송업,47962.0,682.0,(주)한국경영인증원,
350,환경부,대양제지공업(주),2022,업체,"펄프, 종이 및 판지 제조업",60941.0,710.0,한국표준협회,
351,산업통상자원부,대용산업,2022,사업장,기계,18273.0,375.0,한국표준협회,
352,환경부,대원강업(주),2022,사업장,자동차 신품 부품 제조업,49275.0,1002.0,로이드인증원㈜,
353,환경부,대원그린에너지(주),2022,사업장,폐기물 처리업,49698.0,474.0,한국표준협회,
354,산업통상자원부,대원화성(주),2022,사업장,석유화학,16339.0,292.0,한국표준협회,
355,환경부,대일개발 주식회사,2022,사업장,폐기물 처리업,50994.0,154.0,로이드인증원㈜,
356,환경부,대전광역시,2022,업체,폐기물 처리업,350897.0,2661.0,㈜한국품질보증원,
357,국토교통부,대전교통공사,2022,사업장,교통(철도),17068.0,355.0,(주)신화엔지니어링종합건축사사무소,
358,환경부,대전열병합발전주식회사,2022,업체,"증기, 냉ㆍ온수 및 공기 조절 공급업",185732.0,3786.0,한국표준협회,
359,산업통상자원부,대창단조(주),2022,사업장,기계,13182.0,273.0,(주)한국경영인증원,
360,환경부,대창운수(주),2022,사업장,육상 여객 운송업,22364.0,419.0,한국표준협회,
361,산업통상자원부,대한광통신 주식회사,2022,사업장,전기전자,21204.0,437.0,(주)한국경영인증원,
362,환경부,대한방직(주),2022,사업장,"섬유제품 염색, 정리 및 마무리 가공업",27472.0,428.0,한국표준협회,
363,농림축산식품부,대한사료(주),2022,사업장,식료품 제조업,12914.0,264.0,대일이엔씨기술(주),
364,환경부,대한석탄공사,2022,업체,석탄 광업,165088.0,724.0,한국생산성본부인증원(주),
365,산업통상자원부,대한소결금속(주),2022,사업장,자동차,20642.0,422.0,한국표준협회,
366,환경부,대한슬래그 주식회사,2022,사업장,기타 비금속 광물제품 제조업,29697.0,543.0,한국표준협회,
367,환경부,대한시멘트주식회사,2022,사업장,"시멘트, 석회, 플라스터 및 그 외 제품 제조업",68090.0,1243.0,한국표준협회,
368,산업통상자원부,대한약품공업(주),2022,사업장,석유화학,24169.0,408.0,(주)한국경영인증원,
369,환경부,대한유화 주식회사,2022,업체,기초 화학물질 제조업,1321364.0,26711.0,한국가스안전공사,
370,환경부,대한전선 주식회사,2022,사업장,절연선 및 케이블 제조업,39320.0,795.0,(주)한국경영인증원,
371,환경부,대한제강(주),2022,업체,1차 철강 제조업,383770.0,6775.0,한국표준협회,
372,환경부,대한제당 주식회사,2022,사업장,기타 식품 제조업,66370.0,1328.0,㈜한국품질보증원,
373,농림축산식품부,대한제분(주),2022,사업장,식료품 제조업,20807.0,433.0,대일이엔씨기술(주),
374,환경부,대한제지주식회사,2022,업체,"펄프, 종이 및 판지 제조업",202858.0,2439.0,한국표준협회,
375,산업통상자원부,대한조선주식회사,2022,사업장,조선,28858.0,469.0,한국표준협회,
376,산업통상자원부,대한특수금속(주),2022,사업장,철강,14825.0,267.0,(주)한국경영인증원,
377,환경부,대한항공,2022,업체,항공 여객 운송업,437764.0,6664.0,㈜디엔브이비즈니스어슈어런스코리아,
378,환경부,대한화섬(주),2022,사업장,화학섬유 제조업,52925.0,1150.0,한국표준협회,
379,산업통상자원부,더블유스코프코리아(주),2022,사업장,석유화학,28182.0,1040.0,㈜한국품질보증원,
380,산업통상자원부,더블유씨피 주식회사,2022,사업장,전기전자,80846.0,1642.0,한국표준협회,
381,환경부,데이원에너지 주식회사,2022,업체,"증기, 냉ㆍ온수 및 공기 조절 공급업",1277290.0,14031.0,한국표준협회,
382,산업통상자원부,덴소코리아 주식회사,2022,사업장,자동차,11815.0,237.0,(주)한국경영인증원,
383,환경부,도레이배터리세퍼레이터필름 한국유한회사,2022,사업장,일차전지 및 축전지 제조업,120140.0,2446.0,한국표준협회,
384,환경부,도레이비에스에프코팅한국 유한회사,2022,사업장,일차전지 및 축전지 제조업,103069.0,497.0,㈜디엔브이비즈니스어슈어런스코리아,
385,환경부,도레이첨단소재 주식회사,2022,업체,합성고무 및 플라스틱 물질 제조업,644861.0,12976.0,(주)비에스아이그룹코리아,
386,환경부,도명특송(주),2022,사업장,도로 화물 운송업,19905.0,283.0,한국표준협회,
387,환경부,동국산업(주),2022,사업장,1차 철강 제조업,38353.0,764.0,한국표준협회,
388,환경부,동국씨엠 주식회사,2022,업체,1차 철강 제조업,286782.0,5925.0,(재)한국품질재단,구)동국제강 권리의무승계로 인한 분할신설업체
389,환경부,동국제강 주식회사,2022,업체,1차 철강 제조업,1591536.0,26767.0,(재)한국품질재단,구)동국제강 권리의무승계로 인한 분할신설업체
390,환경부,동국홀딩스 주식회사,2022,업체,부동산 임대 및 공급업,1878633.0,32699.0,(재)한국품질재단,
391,산업통상자원부,동남정밀 주식회사,2022,사업장,자동차,9436.0,195.0,한국표준협회,
392,환경부,동두천드림파워,2022,업체,전기업,3481350.0,69209.0,대일이엔씨기술(주),
393,환경부,동서석유화학 주식회사,2022,업체,기초 화학물질 제조업,399257.0,2222.0,로이드인증원㈜,
394,환경부,동서식품(주),2022,사업장,기타 식품 제조업,119445.0,2600.0,(재)한국품질재단,
395,산업통상자원부,동서페더럴모굴(주),2022,사업장,자동차,21023.0,426.0,(주)비에스아이그룹코리아,
396,국토교통부,동성교통(주),2022,사업장,교통(여객),15074.0,285.0,(주)한국경영인증원,
397,국토교통부,동성화물자동차(주),2022,사업장,교통(화물),15295.0,217.0,(주)한국경영인증원,
398,산업통상자원부,동성화학공업(주),2022,사업장,석유화학,13504.0,276.0,한국표준협회,
399,국토교통부,동아운수(주),2022,사업장,교통(여객),16855.0,317.0,(주)한국경영인증원,
400,산업통상자원부,동양산업(주) 성산지점,2022,사업장,자동차,14980.0,312.0,(주)한국경영인증원,
401,환경부,동양피스톤(주),2022,사업장,자동차 신품 부품 제조업,26018.0,536.0,(주)한국경영인증원,
402,환경부,동우화인켐주식회사,2022,업체,사진장비 및 광학 기기 제조업,335236.0,5968.0,(재)한국품질재단,
403,환경부,동원로엑스(주),2022,사업장,도로 화물 운송업,57935.0,938.0,한국표준협회,
404,환경부,동원시스템즈(주),2022,업체,유리 및 유리제품 제조업,279076.0,4926.0,(재)한국품질재단,
405,환경부,동원페이퍼(주),2022,사업장,"펄프, 종이 및 판지 제조업",97417.0,1589.0,㈜한국품질보증원,
406,산업통상자원부,동은단조(주),2022,사업장,기계,32820.0,681.0,㈜한국품질보증원,
407,환경부,동일산업주식회사,2022,업체,1차 철강 제조업,286396.0,3397.0,한국표준협회,
408,산업통상자원부,동일알루미늄(주),2022,사업장,비철금속,20161.0,418.0,한국표준협회,
409,산업통상자원부,동일제강(주),2022,사업장,철강,20314.0,385.0,한국표준협회,
410,환경부,동일팩키지(주),2022,사업장,"펄프, 종이 및 판지 제조업",46530.0,409.0,(재)한국품질재단,
411,환경부,동해시,2022,사업장,폐기물,20895.0,7.0,(재)한국품질재단,
412,환경부,동화기업(주),2022,사업장,나무제품 제조업,155295.0,3040.0,한국표준협회,
413,산업통상자원부,동화지앤피 주식회사,2022,사업장,유리,21140.0,327.0,(주)한국경영인증원,
414,환경부,동희오토(주),2022,사업장,자동차용 엔진 및 자동차 제조업,36589.0,737.0,(주)한국경영인증원,
415,환경부,두산에너빌리티(주),2022,업체,1차 철강 제조업,214550.0,4081.0,(재)한국품질재단,
416,환경부,두원중공업(주),2022,사업장,일반 목적용 기계 제조업,26246.0,541.0,(주)신화엔지니어링종합건축사사무소,
417,환경부,디아이지에어가스 주식회사,2022,업체,기초 화학물질 제조업,817498.0,17045.0,㈜한국품질보증원,
418,환경부,디에스파워 주식회사,2022,업체,"증기, 냉ㆍ온수 및 공기 조절 공급업",1129363.0,22468.0,(주)한국경영인증원,
419,환경부,디엘 주식회사,2022,업체,합성고무 및 플라스틱 물질 제조업,429.0,8.0,한국가스안전공사,
420,환경부,디엘모터스(주),2022,사업장,자동차 신품 부품 제조업,56145.0,1150.0,(주)한국경영인증원,
421,환경부,디엘에프엔씨 주식회사,2022,사업장,플라스틱 제품 제조업,22077.0,457.0,한국가스안전공사,
422,국토교통부,디엘이앤씨(주),2022,업체,건설,56998.0,1087.0,한국표준협회,
423,환경부,디엘케미칼 주식회사,2022,업체,합성고무 및 플라스틱 물질 제조업,222822.0,4346.0,한국가스안전공사,
424,산업통상자원부,디케이동신(주),2022,사업장,철강,28980.0,503.0,한국표준협회,
425,환경부,람정제주개발 주식회사,2022,사업장,일반 및 생활 숙박시설 운영업,40798.0,805.0,한국표준협회,
426,환경부,롯데글로벌로지스(주),2022,사업장,도로 화물 운송업,67476.0,1309.0,한국표준협회,
427,환경부,롯데네슬레코리아(주),2022,사업장,기타 식품 제조업,28949.0,856.0,(재)한국품질재단,
428,환경부,롯데물산(주),2022,사업장,부동산 임대 및 공급업,37756.0,782.0,(주)한국경영인증원,
429,환경부,롯데베르살리스엘라스토머스(주),2022,사업장,합성고무 및 플라스틱 물질 제조업,139677.0,2740.0,한국표준협회,
430,환경부,롯데쇼핑 주식회사,2022,업체,종합 소매업,722214.0,14829.0,한국표준협회,
431,환경부,롯데알미늄 주식회사,2022,사업장,기타 금속 가공제품 제조업,74714.0,1474.0,(재)한국품질재단,
432,환경부,롯데에너지머티리얼즈(주),2022,사업장,전자 부품 제조업,112059.0,2422.0,㈜디엔브이비즈니스어슈어런스코리아,
433,환경부,롯데엠시시 주식회사,2022,업체,기초 화학물질 제조업,289811.0,2542.0,한국표준협회,
434,환경부,롯데웰푸드(주),2022,업체,기타 식품 제조업,215303.0,4463.0,(주)한국경영인증원,
435,환경부,롯데이네오스화학 주식회사,2022,업체,기초 화학물질 제조업,252546.0,3512.0,한국표준협회,
436,환경부,롯데정밀화학 주식회사,2022,업체,기초 화학물질 제조업,636567.0,15005.0,로이드인증원㈜,
437,환경부,롯데정보통신(주),2022,사업장,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",112255.0,2344.0,한국표준협회,
438,환경부,롯데칠성음료 주식회사,2022,업체,비알코올 음료 및 얼음 제조업,159240.0,3045.0,(주)한국경영인증원,
439,국토교통부,롯데컬처웍스 주식회사,2022,업체,건물,55360.0,1155.0,한국표준협회,
440,환경부,롯데케미칼 주식회사,2022,업체,기초 화학물질 제조업,6214656.0,109579.0,(재)한국품질재단,
441,환경부,르노코리아자동차(주),2022,사업장,자동차용 엔진 및 자동차 제조업,76621.0,1603.0,(주)한국경영인증원,
442,환경부,린데코리아 주식회사,2022,업체,기초 화학물질 제조업,882121.0,17884.0,(재)한국품질재단,
443,환경부,만호제강(주),2022,사업장,1차 철강 제조업,40134.0,821.0,한국표준협회,
444,환경부,매그나칩반도체(유),2022,업체,반도체 제조업,121384.0,1382.0,(주)비에스아이그룹코리아,
445,환경부,매일유업(주),2022,사업장,낙농제품 및 식용 빙과류 제조업,120156.0,2319.0,(주)한국경영인증원,
446,산업통상자원부,명화공업(주),2022,사업장,자동차,27340.0,556.0,한국표준협회,
447,환경부,목포시,2022,사업장,폐기물 처리업,58741.0,401.0,㈜한국품질보증원,
448,환경부,무림에스피(주),2022,사업장,"펄프, 종이 및 판지 제조업",48376.0,978.0,한국표준협회,
449,환경부,무림파워텍 주식회사,2022,업체,"증기, 냉ㆍ온수 및 공기 조절 공급업",179279.0,2674.0,한국표준협회,
450,환경부,무림페이퍼(주),2022,업체,"펄프, 종이 및 판지 제조업",193734.0,3927.0,한국표준협회,
451,환경부,무림피앤피(주),2022,업체,"펄프, 종이 및 판지 제조업",238946.0,13300.0,한국표준협회,
452,환경부,무안군,2022,사업장,폐기물,17025.0,102.0,㈜한국품질보증원,
453,산업통상자원부,미래나노텍(주),2022,사업장,전기전자,21708.0,445.0,(주)한국경영인증원,
454,산업통상자원부,미원상사(주),2022,사업장,석유화학,24036.0,457.0,대일이엔씨기술(주),
455,환경부,미원스페셜티케미칼(주),2022,사업장,기초 화학물질 제조업,72389.0,1393.0,(주)한국경영인증원,
456,환경부,밀양시,2022,사업장,폐기물,18311.0,71.0,㈜한국품질보증원,
457,환경부,바스프퍼포먼스폴리아마이드코리아 주식회사,2022,사업장,기초 화학물질 제조업,75579.0,1718.0,한국표준협회,
458,환경부,백광산업 주식회사,2022,업체,기초 화학물질 제조업,212126.0,4245.0,한국표준협회,
459,환경부,버슘머트리얼즈피엠코리아,2022,사업장,기초 화학물질 제조업,26941.0,562.0,로이드인증원㈜,
460,국토교통부,범일운수,2022,사업장,교통(여객),15976.0,301.0,(주)한국경영인증원,
461,환경부,베올리아워터코리아대산(주),2022,사업장,수도업,83215.0,1733.0,(주)한국경영인증원,
462,환경부,보령시,2022,사업장,폐기물 처리업,53601.0,317.0,(재)한국품질재단,
463,환경부,보령엘엔지터미널 주식회사,2022,사업장,연료용 가스 제조 및 배관공급업,48455.0,979.0,㈜한국품질보증원,
464,국토교통부,보영운수(주),2022,사업장,교통(여객),14432.0,251.0,한국표준협회,
465,산업통상자원부,볼보그룹코리아(주),2022,사업장,기계,21414.0,419.0,한국표준협회,
466,환경부,부경산업(주),2022,업체,폐기물,106953.0,144.0,(재)한국화학융합시험연구원,
467,환경부,부산광역시,2022,업체,폐기물 처리업,806781.0,10131.0,대일이엔씨기술(주),
468,국토교통부,부산교통(주),2022,사업장,교통(여객),12793.0,184.0,한국표준협회,
469,환경부,부산교통공사,2022,업체,육상 여객 운송업,167012.0,3486.0,(재)한국품질재단,
470,환경부,부산그린파워(주),2022,사업장,폐기물,44040.0,17.0,(재)한국품질재단,
471,국토교통부,부산대학교,2022,사업장,건물,25945.0,550.0,㈜한국품질보증원,
472,국토교통부,부산대학교병원,2022,사업장,건물,41490.0,855.0,한국표준협회,
473,환경부,부산정관에너지(주),2022,사업장,"증기, 냉ㆍ온수 및 공기 조절 공급업",73457.0,1458.0,(주)신화엔지니어링종합건축사사무소,
474,환경부,부산주공(주),2022,사업장,자동차 신품 부품 제조업,97690.0,1831.0,㈜한국품질보증원,
475,환경부,부산패션칼라산업협동조합,2022,업체,"증기, 냉ㆍ온수 및 공기 조절 공급업",144479.0,2054.0,(주)한국경영인증원,
476,환경부,부천시,2022,업체,"하수, 폐수 및 분뇨 처리업",153512.0,1576.0,㈜한국품질보증원,
477,국토교통부,북부운수(주),2022,사업장,교통(여객),14155.0,268.0,(주)한국경영인증원,
478,농림축산식품부,브리티쉬아메리칸토바코코리아제조(주),2022,사업장,담배제조업,20755.0,428.0,한국표준협회,
479,환경부,브이피에이치메탈 유한회사,2022,사업장,자동차 신품 부품 제조업,33548.0,622.0,㈜한국품질보증원,
480,환경부,비노텍 주식회사,2022,사업장,폐기물 처리업,78574.0,67.0,(주)한국경영인증원,
481,환경부,비를라카본코리아(주),2022,업체,기초 화학물질 제조업,120088.0,462.0,㈜디엔브이비즈니스어슈어런스코리아,
482,산업통상자원부,비테스코테크놀로지스코리아 유한책임회사,2022,사업장,자동차,16529.0,339.0,(주)한국경영인증원,
483,환경부,사회복지법인 삼성생명공익재단,2022,사업장,병원,86115.0,1767.0,(재)한국품질재단,
484,산업통상자원부,삼강에스앤씨(주),2022,사업장,조선,21073.0,365.0,(재)한국품질재단,
485,환경부,삼남석유화학주식회사,2022,업체,기초 화학물질 제조업,184576.0,2588.0,한국표준협회,
486,환경부,삼목에스폼(주),2022,업체,1차 비철금속 제조업,44931.0,815.0,한국표준협회,
487,산업통상자원부,삼미금속(주),2022,사업장,철강,18389.0,375.0,한국표준협회,
488,환경부,삼보산업 주식회사,2022,사업장,1차 비철금속 제조업,49396.0,760.0,한국표준협회,
489,환경부,삼성디스플레이 주식회사,2022,업체,전자 부품 제조업,4277898.0,65537.0,(주)비에스아이그룹코리아,
490,환경부,삼성물산 주식회사,2022,사업장,건물 건설업,87089.0,1879.0,(주)한국경영인증원,
491,환경부,삼성바이오로직스 주식회사,2022,사업장,기초 의약 물질 및 생물학적 제제 제조업,163993.0,3357.0,대일이엔씨기술(주),
492,국토교통부,삼성생명보험 주식회사,2022,업체,건물,64488.0,927.0,(재)한국품질재단,
493,환경부,삼성에스디아이 주식회사,2022,업체,일차전지 및 축전지 제조업,572395.0,12097.0,한국표준협회,
494,환경부,삼성에스디에스(주),2022,사업장,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",118107.0,2464.0,(주)한국경영인증원,
495,환경부,삼성전기 주식회사,2022,업체,전자 부품 제조업,474809.0,9805.0,(주)비에스아이그룹코리아,
496,환경부,삼성전자 주식회사,2022,업체,반도체 제조업,14922978.0,222907.0,(재)한국품질재단,
497,환경부,삼성중공업 주식회사,2022,업체,선박 및 보트 건조업,296667.0,5209.0,한국표준협회,
498,환경부,삼성코닝어드밴스드글라스 유한회사,2022,사업장,유리 및 유리제품 제조업,43671.0,1160.0,로이드인증원㈜,
499,산업통상자원부,삼신정밀(주),2022,사업장,자동차,23748.0,489.0,한국표준협회,
500,산업통상자원부,삼아알미늄주식회사,2022,사업장,비철금속,20602.0,408.0,한국표준협회,
501,환경부,삼양식품(주),2022,사업장,기타 식품 제조업,59376.0,1311.0,(주)비에스아이그룹코리아,
502,환경부,삼양이노켐 주식회사,2022,사업장,기초 화학물질 제조업,96854.0,1752.0,한국표준협회,
503,산업통상자원부,삼양통상(주),2022,사업장,섬유,12209.0,247.0,(주)한국경영인증원,
504,환경부,삼양화성주식회사,2022,사업장,합성고무 및 플라스틱 물질 제조업,77738.0,2104.0,한국표준협회,
505,산업통상자원부,삼양화인테크놀로지(주),2022,사업장,석유화학,29179.0,358.0,한국표준협회,
506,산업통상자원부,삼영산업,2022,사업장,요업,31354.0,577.0,(주)한국경영인증원,
507,환경부,삼영운수(주),2022,사업장,육상 여객 운송업,24265.0,430.0,한국표준협회,
508,환경부,삼영전자공업(주),2022,업체,기타 금속 가공제품 제조업,121215.0,2611.0,(주)한국경영인증원,
509,환경부,삼영화학공업(주),2022,사업장,플라스틱 제품 제조업,30173.0,620.0,한국표준협회,
510,환경부,삼정펄프(주),2022,업체,"펄프, 종이 및 판지 제조업",156562.0,2036.0,(주)비에스아이그룹코리아,
511,환경부,삼표시멘트,2022,업체,"시멘트, 석회, 플라스터 및 그 외 제품 제조업",5726965.0,34529.0,(재)한국품질재단,
512,환경부,삼표자원개발주식회사,2022,사업장,토사석 광업,27321.0,499.0,(재)한국품질재단,
513,해양수산부,삼표해운주식회사,2022,업체,교통(해운),65182.0,898.0,(재)한국품질재단,
