no,agency,corp_name,year,designation_type,industry,ghg_tco2eq,energy_tj,verifier,remark
566,기후에너지환경부,성남시,2024,업체,폐기물 처리업,243032.0,2335.0,㈜한국품질보증원,
567,기후에너지환경부,성남시내버스(주),2024,사업장,육상 여객 운송업,24814.0,477.0,㈜한국품질보증원,
568,기후에너지환경부,성림유화 주식회사,2024,업체,폐기물 처리업,255697.0,216.0,로이드인증원㈜,
569,산업통상자원부,성보공업(주),2024,사업장,철강,15007.0,292.0,한국표준협회,
570,기후에너지환경부,성신씨엠 주식회사,2024,사업장,"시멘트, 석회, 플라스터 및 그 외 제품 제조업",16848.0,344.0,로이드인증원㈜,
571,기후에너지환경부,성신양회(주),2024,업체,"시멘트, 석회, 플라스터 및 그 외 제품 제조업",4072874.0,22552.0,한국표준협회,
572,기후에너지환경부,성안합섬(주),2024,사업장,화학섬유 제조업,92.0,1.0,(주)한국경영인증원,
573,해양수산부,성우해운주식회사,2024,사업장,교통(해운),20467.0,281.0,한국표준협회,
574,산업통상자원부,성일요업주식회사,2024,사업장,요업,18605.0,323.0,한국표준협회,
575,산업통상자원부,성일하이텍(주),2024,사업장,1차 비철금속 제조업,26083.0,440.0,(주)한국경영인증원,
576,기후에너지환경부,성창보드(주),2024,사업장,나무제품 제조업,30386.0,619.0,㈜한국품질보증원,
577,기후에너지환경부,성훈엔지니어링주식회사,2024,사업장,1차 비철금속 제조업,39339.0,784.0,한국가스안전공사,
578,기후에너지환경부,세메스(주),2024,사업장,특수 목적용 기계 제조업,41805.0,727.0,한국표준협회,
579,기후에너지환경부,세방(주),2024,사업장,도로 화물 운송업,27838.0,436.0,(주)한국경영인증원,
580,기후에너지환경부,세방전지(주),2024,업체,일차전지 및 축전지 제조업,147941.0,3054.0,(주)한국경영인증원,
581,기후에너지환경부,세종특별자치시,2024,사업장,"하수, 폐수 및 분뇨 처리업",53883.0,595.0,(재)한국품질재단,
582,기후에너지환경부,셀트리온,2024,사업장,기초 의약 물질 및 생물학적 제제 제조업,79174.0,1656.0,(주)한국경영인증원,
583,기후에너지환경부,셰플러코리아 유한책임회사,2024,사업장,일반 목적용 기계 제조업,71392.0,1480.0,로이드인증원㈜,
584,기후에너지환경부,소신여객자동차(주),2024,사업장,육상 여객 운송업,15756.0,310.0,한국표준협회,
585,기후에너지환경부,속초시,2024,사업장,폐기물,35408.0,290.0,(주)한국경영인증원,
586,기후에너지환경부,솔베이실리카코리아(주),2024,사업장,기초 화학물질 제조업,35404.0,757.0,대일이엔씨기술(주),
587,산업통상자원부,솔브레인 주식회사,2024,사업장,석유화학,48230.0,1092.0,한국표준협회,
588,기후에너지환경부,솔브레인에스엘디 주식회사,2024,사업장,전자 부품 제조업,30391.0,579.0,한국표준협회,
589,기후에너지환경부,송원산업(주),2024,업체,기타 화학제품 제조업,143654.0,2913.0,한국표준협회,
590,기후에너지환경부,송학제지(주),2024,사업장,"펄프, 종이 및 판지 제조업",50.0,0.0,(주)한국경영인증원,
591,기후에너지환경부,수도권매립지관리공사,2024,업체,폐기물 처리업,1006395.0,4386.0,(주)한국경영인증원,
592,국토교통부,수양물류주식회사,2024,사업장,육상운송 및 파이프라인 운송업,24132.0,343.0,한국표준협회,
593,기후에너지환경부,수완에너지 주식회사,2024,업체,"증기, 냉ㆍ온수 및 공기 조절 공급업",158941.0,3154.0,대일이엔씨기술(주),
594,기후에너지환경부,수원시,2024,업체,폐기물 처리업,194918.0,2255.0,㈜한국품질보증원,
595,국토교통부,수원애경역사 주식회사,2024,사업장,건물,14845.0,306.0,한국표준협회,
596,기후에너지환경부,수원여객운수(주),2024,사업장,육상 여객 운송업,19546.0,386.0,한국표준협회,
597,국토교통부,수협노량진수산 주식회사,2024,사업장,건물,16654.0,347.0,(주)한국경영인증원,
598,기후에너지환경부,순천시,2024,사업장,"하수, 폐수 및 분뇨 처리업",57853.0,436.0,(주)한국경영인증원,
599,기후에너지환경부,스미토모세이카폴리머스코리아(주),2024,사업장,합성고무 및 플라스틱 물질 제조업,34627.0,1508.0,로이드인증원㈜,
600,기후에너지환경부,스테코(주),2024,사업장,전자 부품 제조업,42075.0,876.0,한국표준협회,
601,기후에너지환경부,스템코(주),2024,사업장,반도체 제조업,48982.0,1046.0,(주)한국경영인증원,
602,기후에너지환경부,스틸싸이클 주식회사,2024,사업장,1차 비철금속 제조업,78531.0,803.0,한국표준협회,
603,기후에너지환경부,스틸싸이클에스씨(주),2024,사업장,1차 비철금속 제조업,5884.0,80.0,한국표준협회,
604,기후에너지환경부,시그네틱스(주),2024,사업장,반도체 제조업,34225.0,710.0,(주)한국경영인증원,
605,기후에너지환경부,시흥시,2024,사업장,폐기물 처리업,99448.0,1020.0,(주)비에스아이그룹코리아,
606,기후에너지환경부,신대양제지(주),2024,업체,"펄프, 종이 및 판지 제조업",241875.0,2987.0,한국표준협회,
607,기후에너지환경부,신대양제지반월(주),2024,사업장,"펄프, 종이 및 판지 제조업",119528.0,1466.0,한국표준협회,
608,기후에너지환경부,신대일페이퍼 주식회사,2024,사업장,"펄프, 종이 및 판지 제조업",85611.0,904.0,(주)한국경영인증원,
609,기후에너지환경부,신대한정유산업 주식회사,2024,사업장,폐기물 처리업,96976.0,253.0,(주)한국경영인증원,
610,국토교통부,신도림테크노마트 주식회사,2024,사업장,건물,15253.0,316.0,(주)한국경영인증원,
611,기후에너지환경부,신분당선(주),2024,사업장,육상 여객 운송업,26382.0,550.0,(주)한국경영인증원,
612,기후에너지환경부,신성교통(주),2024,사업장,육상 여객 운송업,10449.0,194.0,대일이엔씨기술(주),
613,국토교통부,신안종합리조트(주),2024,사업장,건물,16252.0,326.0,(주)한국경영인증원,
614,기후에너지환경부,신창제지공업주식회사,2024,사업장,"펄프, 종이 및 판지 제조업",23065.0,556.0,한국표준협회,
615,기후에너지환경부,신평택발전(주),2024,업체,전기업,1883760.0,37400.0,(주)신화엔지니어링종합건축사사무소,
616,산업통상자원부,신화인터텍(주),2024,사업장,전기전자,14440.0,295.0,로이드인증원㈜,
617,산업통상자원부,쌍용기초소재(주),2024,사업장,시멘트,20512.0,377.0,로이드인증원㈜,
618,기후에너지환경부,쌍용씨앤이(주),2024,업체,"시멘트, 석회, 플라스터 및 그 외 제품 제조업",10574492.0,62302.0,한국표준협회,
619,기후에너지환경부,씨엔씨티에너지 주식회사,2024,사업장,"증기, 냉ㆍ온수 및 공기 조절 공급업",25906.0,521.0,로이드인증원㈜,
620,기후에너지환경부,씨월드고속훼리(주),2024,사업장,해상 운송업,108976.0,1498.0,(주)한국경영인증원,
621,기후에너지환경부,씨이케이 주식회사,2024,업체,폐기물 처리업,226301.0,1306.0,(재)한국품질재단,
622,국토교통부,씨제이씨지브이 주식회사,2024,업체,건물,69504.0,1397.0,(주)한국경영인증원,
623,산업통상자원부,씨지앤대산전력(주),2024,업체,전기업,15848.0,242.0,㈜한국품질보증원,
624,기후에너지환경부,씨지앤율촌전력 주식회사,2024,업체,전기업,1988171.0,39590.0,㈜한국품질보증원,
625,기후에너지환경부,아반스트레이트코리아 주식회사,2024,사업장,유리 및 유리제품 제조업,0.0,0.0,㈜한국품질보증원,
626,기후에너지환경부,아산시,2024,사업장,폐기물 처리업,108502.0,1048.0,㈜한국품질보증원,
627,기후에너지환경부,아세아시멘트 주식회사,2024,업체,"시멘트, 석회, 플라스터 및 그 외 제품 제조업",2114034.0,13832.0,한국표준협회,
628,기후에너지환경부,아세아제지(주),2024,업체,"펄프, 종이 및 판지 제조업",466661.0,4339.0,한국표준협회,
629,기후에너지환경부,아시아나항공,2024,업체,항공 여객 운송업,306178.0,4511.0,㈜디엔브이비즈니스어슈어런스코리아,
630,기후에너지환경부,아주대학교의료원,2024,사업장,병원,28391.0,581.0,한국생산성본부인증원(주),
631,산업통상자원부,아주스틸(주),2024,사업장,기계,13780.0,255.0,한국표준협회,
632,기후에너지환경부,안동시,2024,사업장,수도사업,16774.0,166.0,(재)한국화학융합시험연구원,
633,기후에너지환경부,안산도시개발(주),2024,사업장,"증기, 냉ㆍ온수 및 공기 조절 공급업",27470.0,615.0,(재)한국품질재단,
634,기후에너지환경부,안산시,2024,업체,"하수, 폐수 및 분뇨 처리업",114730.0,1443.0,㈜한국품질보증원,
635,기후에너지환경부,안양시,2024,사업장,"하수, 폐수 및 분뇨 처리업",95365.0,1059.0,㈜한국품질보증원,
636,기후에너지환경부,애경케미칼(주),2024,업체,기초 화학물질 제조업,165838.0,1828.0,(주)한국경영인증원,
637,기후에너지환경부,양산시,2024,사업장,폐기물 처리업,94700.0,830.0,㈜한국품질보증원,
638,기후에너지환경부,양주시,2024,사업장,폐기물 처리업,70705.0,922.0,㈜한국품질보증원,
639,기후에너지환경부,어프로티움 주식회사,2024,업체,기초 화학물질 제조업,328313.0,3503.0,(재)한국품질재단,
640,기후에너지환경부,에너원(주),2024,사업장,"증기, 냉ㆍ온수 및 공기 조절 공급업",41855.0,484.0,(주)한국경영인증원,
641,산업통상자원부,에드워드코리아(주),2024,사업장,기계,12269.0,257.0,한국표준협회,
642,산업통상자원부,에스앤에스아이앤씨(주),2024,사업장,자동차,18223.0,380.0,(재)한국품질재단,
643,산업통상자원부,에스앤티모티브 주식회사,2024,사업장,자동차,19561.0,406.0,한국표준협회,
644,산업통상자원부,에스에스엘엠 주식회사,2024,사업장,전기전자,19323.0,395.0,한국표준협회,
645,기후에너지환경부,에스엔에프코리아(주),2024,사업장,기타 화학제품 제조업,45645.0,1063.0,(주)한국경영인증원,
646,산업통상자원부,에스엘 주식회사,2024,업체,전기전자,54187.0,1126.0,(재)한국품질재단,
647,기후에너지환경부,에스와이에너지 주식회사,2024,사업장,나무제품 제조업,26030.0,800.0,(재)한국품질재단,"""SY에너지㈜"" 업체명 변경"
648,기후에너지환경부,에스지씨솔루션 주식회사,2024,업체,유리 및 유리제품 제조업,161621.0,2646.0,(재)한국품질재단,
649,기후에너지환경부,에스지씨에너지 주식회사,2024,업체,유리 및 유리제품 제조업,1780408.0,46581.0,㈜디엔브이비즈니스어슈어런스코리아,
650,기후에너지환경부,에스케이 주식회사,2024,업체,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",136656.0,2846.0,한국표준협회,
651,산업통상자원부,에스케이가스(주),2024,사업장,발전에너지,14853.0,241.0,(재)한국품질재단,
652,국토교통부,에스케이네트웍스 주식회사,2024,사업장,건물,23447.0,478.0,(주)비에스아이그룹코리아,
653,기후에너지환경부,에스케이넥실리스 주식회사,2024,사업장,1차 비철금속 제조업,125554.0,2604.0,(주)한국경영인증원,
654,기후에너지환경부,에스케이마이크로웍스 주식회사,2024,업체,플라스틱 제품 제조업,154240.0,3164.0,한국표준협회,
655,기후에너지환경부,에스케이마이크로웍스솔루션즈 주식회사,2024,사업장,플라스틱 제품 제조업,38406.0,673.0,(재)한국품질재단,
656,기후에너지환경부,에스케이멀티유틸리티 주식회사,2024,업체,"증기, 냉ㆍ온수 및 공기 조절 공급업",356042.0,4286.0,(재)한국품질재단,
657,산업통상자원부,에스케이바이오사이언스(주),2024,사업장,석유화학,17352.0,356.0,(재)한국품질재단,
658,기후에너지환경부,에스케이스페셜티 주식회사,2024,업체,기초 화학물질 제조업,261423.0,5416.0,한국가스안전공사,
659,기후에너지환경부,에스케이실트론 주식회사,2024,업체,반도체 제조업,410642.0,8623.0,로이드인증원㈜,
660,기후에너지환경부,에스케이씨 주식회사,2024,업체,플라스틱 제품 제조업,1437.0,28.0,한국표준협회,
661,기후에너지환경부,에스케이아이이테크놀로지주식회사,2024,사업장,일차전지 및 축전지 제조업,75145.0,1540.0,한국표준협회,
662,기후에너지환경부,에스케이어드밴스드주식회사,2024,업체,기초 화학물질 제조업,529742.0,10547.0,한국표준협회,
663,기후에너지환경부,에스케이에너지 주식회사,2024,업체,석유 정제품 제조업,7146701.0,75417.0,한국표준협회,
664,기후에너지환경부,에스케이에어플러스 주식회사,2024,업체,기초 화학물질 제조업,331712.0,6936.0,한국표준협회,"""에스케이머티리얼즈 에어 플러스 주식회사"" 업체명 변경"
665,기후에너지환경부,에스케이에코프라임 주식회사,2024,업체,기타 화학제품 제조업,34212.0,588.0,(재)한국품질재단,
666,국토교통부,에스케이에코플랜트(주),2024,사업장,건설,25242.0,516.0,(주)한국경영인증원,
667,기후에너지환경부,에스케이엔무브 주식회사,2024,업체,석유 정제품 제조업,169022.0,5954.0,한국표준협회,
668,기후에너지환경부,에스케이엔텀 주식회사,2024,업체,보관 및 창고업,36958.0,1729.0,한국표준협회,
669,산업통상자원부,에스케이오션플랜트(주),2024,사업장,조선,18207.0,325.0,한국표준협회,
670,기후에너지환경부,에스케이온 주식회사,2024,업체,일차전지 및 축전지 제조업,160618.0,3325.0,한국표준협회,
671,기후에너지환경부,에스케이지오센트릭 주식회사,2024,업체,기초 화학물질 제조업,2541554.0,50144.0,한국표준협회,
672,기후에너지환경부,에스케이케미칼(주),2024,업체,합성고무 및 플라스틱 물질 제조업,222379.0,4056.0,(재)한국품질재단,
673,기후에너지환경부,에스케이키파운드리 주식회사,2024,업체,반도체 제조업,290381.0,3648.0,(주)비에스아이그룹코리아,
674,기후에너지환경부,에스케이텔레콤 주식회사,2024,업체,전기 통신업,1166518.0,24364.0,㈜디엔브이비즈니스어슈어런스코리아,
675,기후에너지환경부,에스케이피아이씨글로벌 주식회사,2024,업체,기초 화학물질 제조업,540380.0,9598.0,한국표준협회,
676,기후에너지환경부,에스케이하이닉스 시스템아이씨(주),2024,업체,반도체 제조업,125.0,2.0,(주)비에스아이그룹코리아,
677,기후에너지환경부,에스케이하이닉스 주식회사,2024,업체,반도체 제조업,4848541.0,94903.0,(주)비에스아이그룹코리아,
678,기후에너지환경부,에스티엠 주식회사,2024,사업장,일차전지 및 축전지 제조업,54647.0,1141.0,한국표준협회,
679,기후에너지환경부,에스폼(주),2024,사업장,1차 비철금속 제조업,0.0,0.0,한국표준협회,
680,기후에너지환경부,에스피엘(주),2024,사업장,기타 식품 제조업,28691.0,646.0,(주)비에스아이그룹코리아,
681,기후에너지환경부,에어리퀴드코리아 주식회사,2024,업체,기초 화학물질 제조업,258580.0,3046.0,로이드인증원㈜,
682,기후에너지환경부,에어부산(주),2024,업체,항공 여객 운송업,163093.0,2341.0,한국표준협회,
683,국토교통부,에어서울 주식회사,2024,사업장,항공 여객 운송업,21973.0,315.0,한국표준협회,
684,기후에너지환경부,에어프로덕츠코리아 주식회사,2024,업체,기초 화학물질 제조업,792284.0,16358.0,로이드인증원㈜,
685,기후에너지환경부,에이에스이코리아주식회사,2024,사업장,반도체 제조업,103083.0,2134.0,㈜디엔브이비즈니스어슈어런스코리아,
686,산업통상자원부,에이지씨디스플레이글라스오창주식회사,2024,사업장,유리,12558.0,262.0,㈜디엔브이비즈니스어슈어런스코리아,
687,기후에너지환경부,에이지씨화인테크노한국주식회사,2024,업체,유리 및 유리제품 제조업,200216.0,4022.0,㈜디엔브이비즈니스어슈어런스코리아,
688,국토교통부,에이치디씨아이파크몰 주식회사,2024,사업장,건물,19898.0,410.0,(주)한국경영인증원,
689,산업통상자원부,에이치디씨폴리올(주),2024,사업장,석유화학,33360.0,565.0,한국표준협회,
690,국토교통부,에이치디씨현대산업개발(주),2024,사업장,건설,24640.0,504.0,한국표준협회,
691,산업통상자원부,에이치디씨현대이피 주식회사,2024,사업장,석유화학,20719.0,388.0,한국표준협회,
692,기후에너지환경부,에이치디현대미포 주식회사,2024,업체,선박 및 보트 건조업,166913.0,3009.0,한국표준협회,
693,기후에너지환경부,에이치디현대삼호 주식회사,2024,업체,선박 및 보트 건조업,276469.0,4802.0,㈜디엔브이비즈니스어슈어런스코리아,"""현대삼호중공업 주식회사"" 업체명 변경"
694,기후에너지환경부,에이치디현대에너지솔루션(주),2024,사업장,반도체 제조업,19982.0,401.0,(주)한국경영인증원,
695,기후에너지환경부,에이치디현대오씨아이 주식회사,2024,업체,기초 화학물질 제조업,352618.0,3992.0,(재)한국품질재단,
696,기후에너지환경부,에이치디현대오일뱅크,2024,업체,석유 정제품 제조업,6428458.0,80865.0,(재)한국품질재단,
697,기후에너지환경부,에이치디현대인프라코어(주),2024,사업장,특수 목적용 기계 제조업,87657.0,1700.0,(주)한국경영인증원,
698,기후에너지환경부,에이치디현대일렉트릭(주),2024,사업장,"전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업",38225.0,785.0,㈜디엔브이비즈니스어슈어런스코리아,
699,기후에너지환경부,에이치디현대중공업 주식회사,2024,업체,선박 및 보트 건조업,671156.0,11630.0,한국표준협회,
700,기후에너지환경부,에이치디현대케미칼주식회사,2024,업체,기초 화학물질 제조업,2719270.0,50104.0,(재)한국품질재단,
701,기후에너지환경부,에이치에스지성동조선 주식회사,2024,사업장,선박 및 보트 건조업,60206.0,1136.0,한국표준협회,
702,기후에너지환경부,에이치에스효성첨단소재(주),2024,업체,화학섬유 제조업,186927.0,4152.0,㈜디엔브이비즈니스어슈어런스코리아,
703,기후에너지환경부,에이치엘만도 주식회사,2024,사업장,자동차 신품 부품 제조업,68160.0,1425.0,(주)비에스아이그룹코리아,
704,기후에너지환경부,에이치엘비에너지㈜,2024,사업장,폐기물 처리업,27071.0,43.0,(주)한국경영인증원,
705,해양수산부,에이치엠엠피에스에이신항만(주),2024,사업장,기타 운송관련 서비스업,29022.0,581.0,로이드인증원㈜,
706,산업통상자원부,에이치케이이노엔(주),2024,사업장,석유화학,17964.0,369.0,(주)한국경영인증원,
707,기후에너지환경부,에코비트에너지정세,2024,사업장,폐기물 처리업,60000.0,481.0,한국표준협회,
708,산업통상자원부,에코플라스틱(주),2024,사업장,자동차,17731.0,366.0,(재)한국품질재단,
709,기후에너지환경부,엘앤에프,2024,사업장,전자 부품 제조업,138295.0,2842.0,(재)한국품질재단,
710,산업통상자원부,엘에스메탈 주식회사,2024,사업장,비철금속,21335.0,444.0,(주)한국경영인증원,
711,기후에너지환경부,엘에스엠앤엠 주식회사,2024,업체,1차 비철금속 제조업,493516.0,8509.0,한국표준협회,
712,산업통상자원부,엘에스일렉트릭(주),2024,사업장,전기전자,16427.0,340.0,(주)한국경영인증원,
713,기후에너지환경부,엘에스전선 주식회사,2024,업체,절연선 및 케이블 제조업,99356.0,2013.0,㈜한국품질보증원,
714,기후에너지환경부,엘지디스플레이(주),2024,업체,전자 부품 제조업,3671012.0,53590.0,㈜디엔브이비즈니스어슈어런스코리아,
715,산업통상자원부,엘지마그나 이파워트레인 주식회사,2024,사업장,자동차,18891.0,393.0,(주)비에스아이그룹코리아,
716,기후에너지환경부,엘지유플러스(주),2024,업체,전기 통신업,1418334.0,29633.0,한국표준협회,
717,기후에너지환경부,엘지이노텍 주식회사,2024,업체,전자 부품 제조업,426341.0,8861.0,(주)비에스아이그룹코리아,
718,기후에너지환경부,엘지전자 주식회사,2024,업체,반도체 제조업,257475.0,5469.0,㈜디엔브이비즈니스어슈어런스코리아,
719,기후에너지환경부,엠이엠씨코리아주식회사,2024,사업장,반도체 제조업,115124.0,2429.0,(주)신화엔지니어링종합건축사사무소,
720,기후에너지환경부,엠코테크놀로지코리아(주),2024,업체,반도체 제조업,369182.0,7423.0,(주)비에스아이그룹코리아,
721,기후에너지환경부,여수시,2024,업체,폐기물,116702.0,803.0,지속가능인증원주식회사,
722,산업통상자원부,여주에너지서비스,2024,업체,발전에너지,2014575.0,40034.0,(주)한국경영인증원,
723,기후에너지환경부,여천엔씨씨 주식회사,2024,업체,기초 화학물질 제조업,3803197.0,73678.0,(재)한국품질재단,
724,기후에너지환경부,연천군,2024,사업장,폐기물,16906.0,25.0,(재)한국품질재단,
725,해양수산부,영우해운(주),2024,사업장,교통(해운),13426.0,188.0,한국표준협회,
726,기후에너지환경부,영주시,2024,사업장,폐기물 처리업,36061.0,133.0,(재)한국품질재단,
727,기후에너지환경부,영풍전자(주),2024,사업장,전자 부품 제조업,38638.0,775.0,(주)한국경영인증원,
728,기후에너지환경부,영풍제지(주),2024,사업장,"펄프, 종이 및 판지 제조업",91679.0,1329.0,한국표준협회,
729,기후에너지환경부,영화금속(주),2024,사업장,금속 주조업,87847.0,1290.0,(재)한국품질재단,
730,기후에너지환경부,오뚜기라면 주식회사,2024,업체,기타 식품 제조업,47742.0,960.0,(주)비에스아이그룹코리아,
731,기후에너지환경부,오라이온코리아 주식회사,2024,업체,기초 화학물질 제조업,360685.0,542.0,㈜디엔브이비즈니스어슈어런스코리아,
732,기후에너지환경부,오비맥주(주),2024,사업장,알코올 음료 제조업,90773.0,1918.0,(주)한국경영인증원,
733,기후에너지환경부,오산시,2024,사업장,하수처리업,19899.0,263.0,㈜한국품질보증원,
734,기후에너지환경부,오성연료전지 주식회사,2024,사업장,전기업,35002.0,0.0,한국표준협회,
735,기후에너지환경부,오씨아이주식회사,2024,업체,기타 화학제품 제조업,1187244.0,18408.0,㈜디엔브이비즈니스어슈어런스코리아,
736,기후에너지환경부,오씨아이홀딩스 주식회사,2024,업체,기초 화학물질 제조업,1140.0,22.0,㈜디엔브이비즈니스어슈어런스코리아,
737,농림축산식품부,오케이에프음료(주),2024,사업장,음료제조업,20171.0,389.0,한국표준협회,
738,기후에너지환경부,옥천군,2024,사업장,지정외 폐기물처리업 등,17258.0,60.0,한국표준협회,
739,기후에너지환경부,온세미컨덕터코리아(주),2024,업체,반도체 제조업,193260.0,3199.0,(주)비에스아이그룹코리아,
740,국토교통부,와이이십이프로젝트금융투자 주식회사,2024,사업장,건물,17446.0,360.0,한국생산성본부인증원(주),
741,기후에너지환경부,와이케이스틸(주),2024,업체,1차 철강 제조업,214963.0,3861.0,한국표준협회,
742,기후에너지환경부,용남고속(주),2024,사업장,육상 여객 운송업,21173.0,372.0,(주)한국경영인증원,
743,기후에너지환경부,용산케미칼 주식회사,2024,사업장,기초 화학물질 제조업,113456.0,958.0,한국가스안전공사,
744,기후에너지환경부,용인시,2024,업체,폐기물 처리업,191023.0,1987.0,㈜한국품질보증원,
745,해양수산부,우림해운(주),2024,사업장,교통(해운),24338.0,335.0,(주)한국경영인증원,
746,산업통상자원부,우지막코리아(주),2024,사업장,요업,4201.0,85.0,한국표준협회,
747,기후에너지환경부,우진환경개발(주),2024,사업장,폐기물 처리업,67813.0,771.0,㈜한국품질보증원,
748,기후에너지환경부,울산과학기술원,2024,사업장,고등 교육기관,37607.0,786.0,한국표준협회,
749,기후에너지환경부,울산광역시,2024,업체,폐기물 처리업,315968.0,3065.0,㈜한국품질보증원,
750,기후에너지환경부,울산아로마틱스(주),2024,업체,기초 화학물질 제조업,430585.0,10023.0,㈜디엔브이비즈니스어슈어런스코리아,
751,기후에너지환경부,울산알루미늄 주식회사,2024,업체,1차 비철금속 제조업,157457.0,3196.0,(주)한국경영인증원,
752,기후에너지환경부,울산피피주식회사,2024,사업장,합성고무 및 플라스틱 물질 제조업,49134.0,1389.0,(주)한국경영인증원,
753,산업통상자원부,원강산업(주),2024,사업장,기계,21731.0,451.0,(주)한국경영인증원,
754,기후에너지환경부,원주시,2024,사업장,"하수, 폐수 및 분뇨 처리업",57836.0,732.0,(재)한국화학융합시험연구원,
755,기후에너지환경부,위드인천에너지(주),2024,업체,"증기, 냉ㆍ온수 및 공기 조절 공급업",22850.0,492.0,㈜디엔브이비즈니스어슈어런스코리아,
756,기후에너지환경부,유니온머티리얼(주),2024,사업장,"내화, 비내화 요업제품 제조업",37845.0,763.0,(재)한국품질재단,
757,기후에너지환경부,유니투스 주식회사,2024,업체,자동차 신품 부품 제조업,68712.0,1426.0,(재)한국품질재단,
758,산업통상자원부,유성기업(주),2024,사업장,자동차,13596.0,279.0,(주)비에스아이그룹코리아,
759,기후에너지환경부,유한킴벌리 주식회사,2024,업체,"펄프, 종이 및 판지 제조업",199589.0,3999.0,(재)한국품질재단,
760,기후에너지환경부,유한회사 사조씨피케이,2024,업체,"곡물 가공품, 전분 및 전분제품 제조업",135361.0,2432.0,(재)한국품질재단,
761,기후에너지환경부,유한회사 스태츠칩팩코리아,2024,사업장,반도체 제조업,76436.0,1572.0,(주)신화엔지니어링종합건축사사무소,
762,산업통상자원부,유한회사 클라리오스델코,2024,사업장,전기전자,52469.0,1087.0,(주)한국경영인증원,
763,기후에너지환경부,율촌화학(주),2024,사업장,플라스틱 제품 제조업,81954.0,1509.0,(주)한국경영인증원,
764,산업통상자원부,음성에코파크(주),2024,사업장,발전에너지,60857.0,4.0,한국표준협회,
765,국토교통부,의료법인 길 의료재단,2024,사업장,건물,21181.0,435.0,(재)한국화학융합시험연구원,
766,기후에너지환경부,의정부시,2024,사업장,"하수, 폐수 및 분뇨 처리업",82379.0,400.0,㈜한국품질보증원,
767,산업통상자원부,이건에너지(주),2024,사업장,산업단지,15254.0,2615.0,㈜한국품질보증원,
768,기후에너지환경부,이구산업(주),2024,사업장,1차 비철금속 제조업,36264.0,748.0,한국생산성본부인증원(주),
769,기후에너지환경부,이누스 주식회사,2024,사업장,"내화, 비내화 요업제품 제조업",52998.0,903.0,한국표준협회,
770,기후에너지환경부,이도에코오산(주),2024,사업장,폐기물 처리업,47492.0,33.0,(주)한국경영인증원,
771,기후에너지환경부,이도에코전주(주),2024,사업장,폐기물 처리업,42693.0,23.0,㈜한국품질보증원,
772,산업통상자원부,이래에이엠에스 주식회사,2024,사업장,자동차,24600.0,509.0,㈜한국품질보증원,
773,기후에너지환경부,이스트만화이버코리아 주식회사,2024,사업장,화학섬유 제조업,42245.0,716.0,(주)한국경영인증원,
774,국토교통부,이지스제210호전문투자형사모부동산투자회사,2024,사업장,건물,20982.0,435.0,(주)한국경영인증원,
775,기후에너지환경부,이천시,2024,사업장,폐기물 처리업,120026.0,633.0,㈜한국품질보증원,
776,기후에너지환경부,익산시,2024,사업장,폐기물 처리업,74429.0,572.0,㈜한국품질보증원,
777,기후에너지환경부,인제군,2024,사업장,폐기물,24069.0,35.0,(주)한국경영인증원,
778,산업통상자원부,인지에이엠티(주),2024,사업장,자동차,20590.0,424.0,(주)한국경영인증원,
779,기후에너지환경부,인천공항에너지,2024,업체,"증기, 냉ㆍ온수 및 공기 조절 공급업",185004.0,3674.0,㈜한국품질보증원,
780,기후에너지환경부,인천광역시,2024,업체,폐기물 처리업,398065.0,4977.0,(재)한국화학융합시험연구원,
781,기후에너지환경부,인천교통공사,2024,사업장,육상 여객 운송업,117332.0,2421.0,한국표준협회,
782,기후에너지환경부,인천국제공항공사,2024,업체,기타 운송관련 서비스업,267110.0,5157.0,(주)한국경영인증원,
783,산업통상자원부,인천연료전지(주),2024,업체,전기업,167926.0,18.0,(주)한국경영인증원,
784,기후에너지환경부,인천종합에너지(주),2024,업체,"증기, 냉ㆍ온수 및 공기 조절 공급업",397688.0,7984.0,㈜디엔브이비즈니스어슈어런스코리아,
785,기후에너지환경부,인터지스(주),2024,사업장,도로 화물 운송업,32691.0,485.0,(주)한국경영인증원,
786,기후에너지환경부,인프라에어홀딩스 주식회사,2024,업체,기초 화학물질 제조업,260445.0,5441.0,한국표준협회,
787,해양수산부,일신로지스틱스주식회사,2024,사업장,교통(해운),15043.0,217.0,㈜디엔브이비즈니스어슈어런스코리아,
788,기후에너지환경부,일신방직(주),2024,사업장,방적 및 가공사 제조업,50727.0,1059.0,로이드인증원㈜,
789,기후에너지환경부,일진디스플레이(주),2024,사업장,전자 부품 제조업,15664.0,326.0,한국표준협회,
790,기후에너지환경부,일진제강(주),2024,사업장,1차 철강 제조업,53130.0,1073.0,한국표준협회,
791,기후에너지환경부,재단법인 대구경북과학기술원,2024,사업장,고등 교육기관,31474.0,643.0,한국표준협회,
792,기후에너지환경부,재단법인 아산사회복지재단,2024,사업장,병원,95744.0,1928.0,한국표준협회,
793,국토교통부,재단법인 오송첨단의료산업진흥재단,2024,사업장,건물,16372.0,335.0,한국표준협회,
