no,agency,corp_name,year,designation_type,industry,ghg_tco2eq,energy_tj,verifier,remark
791,산업통상자원부,성일요업주식회사,2023,사업장,요업,17671.0,336.0,한국표준협회,
792,산업통상자원부,성일하이텍(주),2023,사업장,비철금속,36401.0,550.0,(주)한국경영인증원,
793,산업통상자원부,성일하이텍(주),2023,사업장,비철금속,36401.0,550.0,(주)한국경영인증원,
794,환경부,성창보드(주),2023,사업장,나무제품 제조업,30148.0,614.0,㈜한국품질보증원,
795,환경부,성훈엔지니어링주식회사,2023,사업장,1차 비철금속 제조업,38801.0,774.0,한국가스안전공사,
796,환경부,세메스(주),2023,사업장,특수 목적용 기계 제조업,38477.0,737.0,한국표준협회,
797,환경부,세방(주),2023,사업장,도로 화물 운송업,28028.0,438.0,(주)한국경영인증원,
798,환경부,세방전지(주),2023,업체,일차전지 및 축전지 제조업,136703.0,2822.0,(주)한국경영인증원,
799,환경부,세종특별자치시,2023,사업장,하수처리업,62871.0,595.0,(재)한국품질재단,
800,환경부,세종특별자치시,2023,사업장,하수처리업,62871.0,595.0,(재)한국품질재단,
801,환경부,셀트리온,2023,사업장,기초 의약 물질 및 생물학적 제제 제조업,64717.0,1352.0,(주)한국경영인증원,
802,환경부,셰플러코리아 유한책임회사,2023,사업장,일반 목적용 기계 제조업,82674.0,1715.0,로이드인증원㈜,
803,환경부,소신여객자동차(주),2023,사업장,육상 여객 운송업,17895.0,347.0,한국표준협회,
804,환경부,속초시,2023,사업장,지정외 폐기물처리업,18598.0,279.0,(주)한국경영인증원,
805,환경부,속초시,2023,사업장,지정외 폐기물처리업,18598.0,279.0,(주)한국경영인증원,
806,환경부,솔베이실리카코리아(주),2023,사업장,기초 화학물질 제조업,33440.0,715.0,대일이엔씨기술(주),
807,환경부,솔브레인에스엘디 주식회사,2023,사업장,전자 부품 제조업,37047.0,711.0,한국표준협회,
808,환경부,송원산업(주),2023,업체,기타 화학제품 제조업,128812.0,2619.0,한국표준협회,
809,환경부,송학제지(주),2023,사업장,"펄프, 종이 및 판지 제조업",27642.0,226.0,(주)한국경영인증원,
810,환경부,수도권매립지관리공사,2023,업체,폐기물 처리업,1163222.0,4863.0,대일이엔씨기술(주),
811,환경부,수완에너지 주식회사,2023,업체,"증기, 냉ㆍ온수 및 공기 조절 공급업",156339.0,3104.0,대일이엔씨기술(주),
812,환경부,수원시,2023,업체,폐기물 처리업,177623.0,2098.0,㈜한국품질보증원,
813,국토교통부,수원애경역사 주식회사,2023,사업장,건물,14768.0,304.0,한국표준협회,
814,국토교통부,수원애경역사 주식회사,2023,사업장,건물,14768.0,304.0,한국표준협회,
815,환경부,수원여객운수(주),2023,사업장,육상 여객 운송업,23468.0,457.0,한국표준협회,
816,국토교통부,수협노량진수산 주식회사,2023,사업장,건물,15940.0,332.0,(주)한국경영인증원,
817,국토교통부,수협노량진수산 주식회사,2023,사업장,건물,15940.0,332.0,(주)한국경영인증원,
818,환경부,순천시,2023,사업장,"하수, 폐수 및 분뇨 처리업",71728.0,460.0,(주)한국경영인증원,
819,환경부,스미토모세이카폴리머스코리아(주),2023,사업장,합성고무 및 플라스틱 물질 제조업,43122.0,1507.0,로이드인증원㈜,
820,환경부,스테코(주),2023,사업장,전자 부품 제조업,42902.0,893.0,한국표준협회,
821,환경부,스템코(주),2023,사업장,반도체 제조업,42450.0,899.0,(주)한국경영인증원,
822,환경부,스틸싸이클 주식회사,2023,사업장,1차 비철금속 제조업,75182.0,765.0,한국표준협회,
823,산업통상자원부,스틸싸이클에스씨(주),2023,사업장,비철금속,32045.0,42.0,한국표준협회,
824,산업통상자원부,스틸싸이클에스씨(주),2023,업체,비철금속,32045.0,42.0,한국표준협회,
825,환경부,시그네틱스(주),2023,사업장,반도체 제조업,38048.0,789.0,(주)한국경영인증원,
826,환경부,시흥시,2023,사업장,폐기물 처리업,98335.0,901.0,(재)한국품질재단,
827,환경부,신대양제지(주),2023,업체,"펄프, 종이 및 판지 제조업",237744.0,1659.0,한국표준협회,
828,환경부,신대양제지반월(주),2023,사업장,"펄프, 종이 및 판지 제조업",100851.0,670.0,한국표준협회,
829,환경부,신대일페이퍼 주식회사,2023,사업장,"펄프, 종이 및 판지 제조업",83230.0,867.0,(주)한국경영인증원,
830,환경부,신대한정유산업 주식회사,2023,사업장,폐기물 처리업,78306.0,256.0,(주)한국경영인증원,
831,국토교통부,신도림테크노마트 주식회사,2023,사업장,건물,15184.0,315.0,(주)한국경영인증원,
832,국토교통부,신도림테크노마트 주식회사,2023,사업장,건물,15184.0,315.0,(주)한국경영인증원,
833,환경부,신분당선(주),2023,사업장,육상 여객 운송업,26767.0,559.0,(주)한국경영인증원,
834,환경부,신성교통(주),2023,사업장,육상 여객 운송업,13938.0,259.0,대일이엔씨기술(주),
835,국토교통부,신안종합리조트(주),2023,사업장,건물,16252.0,326.0,(주)한국경영인증원,
836,국토교통부,신안종합리조트(주),2023,사업장,건물,16252.0,326.0,(주)한국경영인증원,
837,환경부,신창제지공업주식회사,2023,사업장,"펄프, 종이 및 판지 제조업",29475.0,601.0,한국표준협회,
838,환경부,신평택발전(주),2023,업체,전기업,1857561.0,36895.0,로이드인증원㈜,
839,산업통상자원부,신화인터텍(주),2023,사업장,전기전자,14196.0,290.0,로이드인증원㈜,
840,산업통상자원부,신화인터텍(주),2023,사업장,전기전자,14196.0,290.0,로이드인증원㈜,
841,산업통상자원부,쌍용기초소재(주),2023,사업장,시멘트,25292.0,459.0,로이드인증원㈜,
842,산업통상자원부,쌍용기초소재(주),2023,사업장,시멘트,25292.0,459.0,로이드인증원㈜,
843,환경부,쌍용씨앤이(주),2023,업체,"시멘트, 석회, 플라스터 및 그 외 제품 제조업",10736622.0,64449.0,한국표준협회,
844,환경부,씨엔씨티에너지 주식회사,2023,사업장,"증기, 냉ㆍ온수 및 공기 조절 공급업",29286.0,575.0,로이드인증원㈜,
845,환경부,씨월드고속훼리(주),2023,사업장,해상 운송업,98988.0,1364.0,(주)한국경영인증원,
846,국토교통부,씨제이씨지브이 주식회사,2023,업체,건물,69730.0,1394.0,(주)한국경영인증원,
847,국토교통부,씨제이씨지브이 주식회사,2023,업체,건물,69730.0,1394.0,(주)한국경영인증원,
848,산업통상자원부,씨지앤대산전력(주),2023,업체,발전에너지,25672.0,388.0,㈜한국품질보증원,
849,산업통상자원부,씨지앤대산전력(주),2023,업체,발전에너지,25672.0,388.0,㈜한국품질보증원,
850,환경부,씨지앤율촌전력 주식회사,2023,업체,전기업,2050099.0,40217.0,㈜한국품질보증원,
851,환경부,아반스트레이트코리아 주식회사,2023,사업장,유리 및 유리제품 제조업,13938.0,280.0,㈜한국품질보증원,
852,환경부,아산시,2023,사업장,폐기물 처리업,103499.0,1009.0,㈜한국품질보증원,
853,환경부,아세아시멘트 주식회사,2023,업체,"시멘트, 석회, 플라스터 및 그 외 제품 제조업",2403681.0,15324.0,한국표준협회,
854,환경부,아세아제지(주),2023,업체,"펄프, 종이 및 판지 제조업",455531.0,4341.0,한국표준협회,
855,환경부,아시아나항공,2023,업체,항공 여객 운송업,332356.0,4883.0,㈜디엔브이비즈니스어슈어런스코리아,
856,환경부,아주대학교의료원,2023,사업장,병원,29091.0,595.0,한국생산성본부인증원(주),
857,산업통상자원부,아주스틸(주),2023,사업장,기계,10821.0,208.0,한국표준협회,
858,산업통상자원부,아주스틸(주),2023,사업장,기계,10821.0,208.0,한국표준협회,
859,환경부,안동시,2023,사업장,수도사업,15374.0,162.0,(재)한국품질재단,
860,환경부,안동시,2023,사업장,수도사업,15374.0,162.0,(재)한국품질재단,
861,환경부,안산도시개발(주),2023,사업장,"증기, 냉ㆍ온수 및 공기 조절 공급업",21639.0,555.0,(재)한국품질재단,
862,환경부,안산도시개발(주),2023,사업장,"증기, 냉ㆍ온수 및 공기 조절 공급업",21639.0,555.0,(재)한국품질재단,
863,환경부,안산시,2023,업체,"하수, 폐수 및 분뇨 처리업",117917.0,1465.0,㈜한국품질보증원,
864,환경부,안양시,2023,사업장,"하수, 폐수 및 분뇨 처리업",97999.0,1047.0,㈜한국품질보증원,
865,환경부,애경케미칼(주),2023,업체,기초 화학물질 제조업,180260.0,1880.0,(주)한국경영인증원,
866,환경부,앰코테크놀로지코리아(주),2023,업체,반도체 제조업,333053.0,6850.0,(주)비에스아이그룹코리아,
867,환경부,양산시,2023,사업장,폐기물 처리업,91005.0,797.0,㈜한국품질보증원,
868,환경부,양주시,2023,사업장,폐기물 처리업,67323.0,869.0,㈜한국품질보증원,
869,환경부,어프로티움 주식회사,2023,업체,기초 화학물질 제조업,452372.0,3492.0,(재)한국품질재단,
870,환경부,에너원(주),2023,사업장,"증기, 냉ㆍ온수 및 공기 조절 공급업",39413.0,453.0,(주)한국경영인증원,
871,산업통상자원부,에스앤티모티브 주식회사,2023,사업장,자동차,20139.0,418.0,한국표준협회,
872,산업통상자원부,에스앤티모티브 주식회사,2023,사업장,자동차,20139.0,418.0,한국표준협회,
873,산업통상자원부,에스에스엘엠 주식회사,2023,사업장,전기전자,23549.0,482.0,한국표준협회,
874,산업통상자원부,에스에스엘엠 주식회사,2023,사업장,전기전자,23549.0,482.0,한국표준협회,
875,환경부,에스엔에프코리아(주),2023,사업장,기타 화학제품 제조업,30220.0,752.0,(주)한국경영인증원,
876,산업통상자원부,에스엘 주식회사,2023,업체,전기전자,55666.0,1157.0,(재)한국품질재단,
877,산업통상자원부,에스엘 주식회사,2023,업체,전기전자,55666.0,1157.0,(재)한국품질재단,
878,환경부,에스지씨솔루션 주식회사,2023,업체,유리 및 유리제품 제조업,163191.0,2706.0,(재)한국품질재단,
879,환경부,에스지씨에너지 주식회사,2023,업체,유리 및 유리제품 제조업,1722152.0,43694.0,㈜디엔브이비즈니스어슈어런스코리아,
880,환경부,에스케이 주식회사,2023,업체,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",126634.0,2640.0,한국표준협회,
881,산업통상자원부,에스케이가스(주),2023,사업장,발전에너지,21052.0,347.0,(재)한국품질재단,
882,산업통상자원부,에스케이가스(주),2023,사업장,발전에너지,21052.0,347.0,(재)한국품질재단,
883,국토교통부,에스케이네트웍스 주식회사,2023,사업장,건물,23016.0,469.0,(주)비에스아이그룹코리아,
884,국토교통부,에스케이네트웍스 주식회사,2023,사업장,건물,23016.0,469.0,(주)비에스아이그룹코리아,
885,환경부,에스케이넥실리스 주식회사,2023,사업장,1차 비철금속 제조업,190594.0,3959.0,(주)한국경영인증원,
886,환경부,에스케이마이크로웍스 주식회사,2023,업체,플라스틱 제품 제조업,145729.0,2990.0,한국표준협회,
887,환경부,에스케이마이크로웍스솔루션즈 주식회사,2023,사업장,플라스틱 제품 제조업,35739.0,661.0,(재)한국품질재단,
888,환경부,에스케이머티리얼즈에어플러스 주식회사,2023,업체,기초 화학물질 제조업,312710.0,6541.0,한국표준협회,
889,환경부,에스케이멀티유틸리티 주식회사,2023,업체,"증기, 냉ㆍ온수 및 공기 조절 공급업",334853.0,4013.0,(재)한국품질재단,
890,산업통상자원부,에스케이바이오사이언스(주),2023,사업장,석유화학,17803.0,365.0,(재)한국품질재단,
891,산업통상자원부,에스케이바이오사이언스(주),2023,사업장,석유화학,17803.0,365.0,(재)한국품질재단,
892,환경부,에스케이스페셜티 주식회사,2023,업체,기초 화학물질 제조업,249551.0,5168.0,한국가스안전공사,
893,환경부,에스케이실트론 주식회사,2023,업체,반도체 제조업,386319.0,8102.0,로이드인증원㈜,
894,환경부,에스케이씨 주식회사,2023,업체,플라스틱 제품 제조업,1911.0,38.0,한국표준협회,
895,환경부,에스케이아이이테크놀로지주식회사,2023,사업장,일차전지 및 축전지 제조업,80652.0,1654.0,한국표준협회,
896,환경부,에스케이어드밴스드주식회사,2023,업체,기초 화학물질 제조업,525364.0,9465.0,한국표준협회,
897,환경부,에스케이에너지 주식회사,2023,업체,석유 정제품 제조업,7114805.0,79716.0,한국표준협회,
898,환경부,에스케이에코프라임 주식회사,2023,업체,기타 화학제품 제조업,33292.0,571.0,(재)한국품질재단,
899,환경부,에스케이엔무브 주식회사,2023,업체,석유 정제품 제조업,196078.0,6656.0,한국표준협회,
900,환경부,에스케이엔텀 주식회사,2023,업체,보관 및 창고업,26399.0,542.0,한국표준협회,
901,산업통상자원부,에스케이오션플랜트(주),2023,사업장,조선,25509.0,447.0,한국표준협회,
902,산업통상자원부,에스케이오션플랜트(주),2023,사업장,조선,25509.0,447.0,한국표준협회,
903,환경부,에스케이온 주식회사,2023,업체,일차전지 및 축전지 제조업,169547.0,3505.0,한국표준협회,
904,환경부,에스케이이엔에스 주식회사,2023,업체,전기업,2149279.0,42714.0,대일이엔씨기술(주),
905,환경부,에스케이지오센트릭 주식회사,2023,업체,기초 화학물질 제조업,2559413.0,59471.0,한국표준협회,
906,환경부,에스케이케미칼(주),2023,업체,합성고무 및 플라스틱 물질 제조업,220838.0,3913.0,(재)한국품질재단,
907,환경부,에스케이키파운드리 주식회사,2023,업체,반도체 제조업,271185.0,3594.0,(주)비에스아이그룹코리아,"""주식회사 키파운드리"" 업체명 변경"
908,환경부,에스케이텔레콤 주식회사,2023,업체,전기 통신업,1149239.0,23995.0,㈜디엔브이비즈니스어슈어런스코리아,
909,환경부,에스케이피아이씨글로벌 주식회사,2023,업체,기초 화학물질 제조업,359346.0,6851.0,한국표준협회,
910,산업통상자원부,에스케이피유코어 주식회사,2023,사업장,석유화학,22558.0,496.0,한국표준협회,
911,산업통상자원부,에스케이피유코어 주식회사,2023,사업장,석유화학,22556.0,496.0,한국표준협회,
912,환경부,에스케이하이닉스 시스템아이씨(주),2023,업체,반도체 제조업,131.0,2.0,(주)비에스아이그룹코리아,
913,환경부,에스케이하이닉스 주식회사,2023,업체,반도체 제조업,4789833.0,94584.0,(주)비에스아이그룹코리아,
914,환경부,에스티엠 주식회사,2023,사업장,일차전지 및 축전지 제조업,51802.0,1072.0,한국표준협회,
915,환경부,에스폼(주),2023,사업장,1차 비철금속 제조업,1.0,0.0,한국표준협회,
916,환경부,에스피엘(주),2023,사업장,기타 식품 제조업,28309.0,642.0,(주)비에스아이그룹코리아,
917,환경부,에어리퀴드코리아 주식회사,2023,업체,기초 화학물질 제조업,241790.0,2736.0,로이드인증원㈜,
918,환경부,에어부산(주),2023,업체,항공 여객 운송업,172964.0,2480.0,한국표준협회,
919,국토교통부,에어서울 주식회사,2023,업체,교통(항공),34550.0,495.0,한국표준협회,
920,국토교통부,에어서울 주식회사,2023,사업장,교통(항공),34550.0,495.0,한국표준협회,
921,환경부,에어프로덕츠코리아 주식회사,2023,업체,기초 화학물질 제조업,795152.0,16409.0,로이드인증원㈜,
922,환경부,에이에스이코리아주식회사,2023,사업장,반도체 제조업,108886.0,2255.0,㈜디엔브이비즈니스어슈어런스코리아,
923,산업통상자원부,에이지씨디스플레이글라스오창주식회사,2023,사업장,유리,11815.0,246.0,㈜디엔브이비즈니스어슈어런스코리아,
924,산업통상자원부,에이지씨디스플레이글라스오창주식회사,2023,사업장,유리,11815.0,246.0,㈜디엔브이비즈니스어슈어런스코리아,
925,환경부,에이지씨화인테크노한국주식회사,2023,업체,유리 및 유리제품 제조업,197984.0,3984.0,㈜디엔브이비즈니스어슈어런스코리아,
926,산업통상자원부,에이치디 현대건설기계(주),2023,사업장,기계,13223.0,194.0,㈜디엔브이비즈니스어슈어런스코리아,
927,산업통상자원부,에이치디 현대건설기계(주),2023,사업장,기계,13223.0,194.0,㈜디엔브이비즈니스어슈어런스코리아,
928,국토교통부,에이치디씨리조트(주),2023,사업장,건물,15057.0,305.0,한국표준협회,
929,국토교통부,에이치디씨리조트(주),2023,사업장,건물,15057.0,305.0,한국표준협회,
930,국토교통부,에이치디씨아이파크몰 주식회사,2023,사업장,건물,19691.0,406.0,(주)한국경영인증원,
931,국토교통부,에이치디씨아이파크몰 주식회사,2023,사업장,건물,19691.0,406.0,(주)한국경영인증원,
932,산업통상자원부,에이치디씨폴리올(주),2023,사업장,석유화학,35085.0,588.0,한국표준협회,
933,산업통상자원부,에이치디씨폴리올(주),2023,사업장,석유화학,35086.0,588.0,한국표준협회,
934,산업통상자원부,에이치디씨현대이피 주식회사,2023,사업장,석유화학,22948.0,423.0,한국표준협회,
935,산업통상자원부,에이치디씨현대이피 주식회사,2023,사업장,석유화학,22948.0,423.0,한국표준협회,
936,환경부,에이치디현대에너지솔루션(주),2023,사업장,반도체 제조업,41779.0,780.0,(주)한국경영인증원,
937,환경부,에이치디현대오씨아이 주식회사,2023,업체,기초 화학물질 제조업,368689.0,4215.0,(재)한국품질재단,
938,환경부,에이치디현대인프라코어(주),2023,사업장,특수 목적용 기계 제조업,94451.0,1829.0,지속가능인증원주식회사,
939,환경부,에이치디현대일렉트릭(주),2023,사업장,"전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업",35941.0,738.0,㈜디엔브이비즈니스어슈어런스코리아,
940,환경부,에이치디현대중공업 주식회사,2023,업체,선박 및 보트 건조업,639878.0,11284.0,한국표준협회,
941,환경부,에이치디현대케미칼주식회사,2023,업체,기초 화학물질 제조업,2146776.0,39323.0,(재)한국품질재단,
942,환경부,에이치에스지성동조선 주식회사,2023,사업장,선박 및 보트 건조업,46136.0,866.0,한국표준협회,
943,환경부,에이치엘만도 주식회사,2023,사업장,자동차 신품 부품 제조업,70598.0,1475.0,(주)비에스아이그룹코리아,
944,환경부,에이치엘비에너지㈜,2023,사업장,폐기물,31771.0,78.0,(재)한국품질재단,
945,환경부,에이치엘비에너지㈜,2023,사업장,폐기물,31771.0,78.0,(재)한국품질재단,
946,해양수산부,에이치엠엠피에스에이신항만(주),2023,사업장,항만,28561.0,572.0,로이드인증원㈜,
947,해양수산부,에이치엠엠피에스에이신항만(주),2023,사업장,항만,28561.0,572.0,로이드인증원㈜,
948,환경부,에코비트에너지정세,2023,업체,폐기물,70701.0,487.0,한국표준협회,
949,환경부,에코비트에너지정세,2023,업체,폐기물,70701.0,487.0,한국표준협회,
950,산업통상자원부,에코플라스틱(주),2023,사업장,자동차,17728.0,366.0,(재)한국품질재단,
951,산업통상자원부,에코플라스틱(주),2023,사업장,자동차,17728.0,366.0,(재)한국품질재단,
952,환경부,엘앤에프,2023,사업장,전자 부품 제조업,151192.0,3057.0,(재)한국품질재단,
953,산업통상자원부,엘에스메탈 주식회사,2023,사업장,비철금속,21168.0,440.0,(주)한국경영인증원,
954,산업통상자원부,엘에스메탈 주식회사,2023,사업장,비철금속,21168.0,440.0,(주)한국경영인증원,
955,환경부,엘에스엠앤엠 주식회사,2023,업체,1차 비철금속 제조업,508660.0,8606.0,한국표준협회,
956,산업통상자원부,엘에스일렉트릭(주),2023,사업장,전기전자,18486.0,384.0,(주)한국경영인증원,
957,산업통상자원부,엘에스일렉트릭(주),2023,사업장,전기전자,18486.0,384.0,(주)한국경영인증원,
958,환경부,엘에스전선 주식회사,2023,업체,절연선 및 케이블 제조업,106681.0,2163.0,㈜한국품질보증원,
959,환경부,엘지디스플레이(주),2023,업체,전자 부품 제조업,3492475.0,55114.0,㈜디엔브이비즈니스어슈어런스코리아,
960,산업통상자원부,엘지마그나 이파워트레인 주식회사,2023,사업장,자동차,20177.0,420.0,(주)비에스아이그룹코리아,
961,산업통상자원부,엘지마그나 이파워트레인 주식회사,2023,사업장,자동차,20177.0,420.0,(주)비에스아이그룹코리아,
962,환경부,엘지유플러스(주),2023,업체,전기 통신업,1475170.0,30810.0,한국표준협회,
963,환경부,엘지이노텍 주식회사,2023,업체,전자 부품 제조업,403790.0,8495.0,(주)비에스아이그룹코리아,
964,환경부,엘지전자 주식회사,2023,업체,반도체 제조업,246433.0,5314.0,㈜디엔브이비즈니스어슈어런스코리아,
965,환경부,엠이엠씨코리아주식회사,2023,사업장,반도체 제조업,111356.0,2349.0,(주)신화엔지니어링종합건축사사무소,
966,환경부,여수시,2023,업체,지정외 폐기물처리업 등,73442.0,763.0,지속가능인증원주식회사,
967,환경부,여수시,2023,업체,지정외 폐기물처리업 등,73442.0,763.0,지속가능인증원주식회사,
968,환경부,여천엔씨씨 주식회사,2023,업체,기초 화학물질 제조업,3582493.0,69070.0,(재)한국품질재단,
969,환경부,연천군,2023,사업장,폐기물,21312.0,28.0,(재)한국품질재단,
970,환경부,연천군,2023,사업장,폐기물,21312.0,28.0,(재)한국품질재단,
971,산업통상자원부,영보화학(주),2023,사업장,석유화학,12126.0,231.0,(주)한국경영인증원,
972,산업통상자원부,영보화학(주),2023,사업장,석유화학,12126.0,231.0,(주)한국경영인증원,
973,해양수산부,영우해운(주),2023,사업장,교통(해운),10409.0,146.0,한국표준협회,
974,해양수산부,영우해운(주),2023,사업장,교통(해운),10409.0,146.0,한국표준협회,
975,환경부,영주시,2023,사업장,폐기물 처리업,25776.0,6.0,(재)한국품질재단,
976,환경부,영주시,2023,사업장,폐기물 처리업,25776.0,6.0,(재)한국품질재단,
977,환경부,영풍전자(주),2023,사업장,전자 부품 제조업,81875.0,1658.0,(주)한국경영인증원,
978,환경부,영풍제지(주),2023,사업장,"펄프, 종이 및 판지 제조업",91010.0,1181.0,한국표준협회,
979,환경부,영화금속(주),2023,사업장,금속 주조업,80900.0,1156.0,한국표준협회,
980,환경부,오뚜기라면 주식회사,2023,업체,기타 식품 제조업,45725.0,920.0,(주)비에스아이그룹코리아,
981,환경부,오라이온코리아 주식회사,2023,업체,기초 화학물질 제조업,424727.0,742.0,㈜디엔브이비즈니스어슈어런스코리아,
982,환경부,오비맥주(주),2023,사업장,알코올 음료 제조업,92625.0,1944.0,(주)한국경영인증원,
983,환경부,오산시,2023,사업장,하수처리업,19642.0,272.0,㈜한국품질보증원,
984,환경부,오산시,2023,사업장,하수처리업,19642.0,272.0,㈜한국품질보증원,
985,산업통상자원부,오성연료전지 주식회사,2023,사업장,발전에너지,36466.0,0.0,한국표준협회,
986,산업통상자원부,오성연료전지 주식회사,2023,사업장,발전에너지,36466.0,0.0,한국표준협회,
987,환경부,오씨아이주식회사,2023,업체,기타 화학제품 제조업,1164209.0,18039.0,㈜디엔브이비즈니스어슈어런스코리아,
988,환경부,오씨아이홀딩스 주식회사,2023,업체,기초 화학물질 제조업,1163.0,23.0,㈜디엔브이비즈니스어슈어런스코리아,
989,농림축산식품부,오케이에프음료(주),2023,사업장,음료제조업,19980.0,376.0,한국표준협회,
990,농림축산식품부,오케이에프음료(주),2023,사업장,음료제조업,19980.0,376.0,한국표준협회,
991,환경부,온세미컨덕터코리아(주),2023,업체,반도체 제조업,195764.0,2967.0,(주)비에스아이그룹코리아,
992,환경부,와이케이스틸(주),2023,업체,1차 철강 제조업,248073.0,4451.0,한국표준협회,
993,환경부,용남고속(주),2023,사업장,육상 여객 운송업,24545.0,426.0,(주)한국경영인증원,
994,환경부,용산화학(주),2023,사업장,기초 화학물질 제조업,111804.0,938.0,한국가스안전공사,
995,환경부,용인시,2023,업체,폐기물 처리업,178471.0,2006.0,㈜한국품질보증원,
996,산업통상자원부,우지막코리아(주),2023,사업장,요업,6793.0,138.0,한국표준협회,
997,산업통상자원부,우지막코리아(주),2023,사업장,요업,6793.0,138.0,한국표준협회,
998,환경부,우진환경개발(주),2023,사업장,폐기물 처리업,53661.0,774.0,㈜한국품질보증원,
999,환경부,울산과학기술원,2023,사업장,고등 교육기관,37403.0,776.0,한국표준협회,
1000,환경부,울산광역시,2023,업체,폐기물 처리업,324288.0,3100.0,㈜한국품질보증원,
1001,환경부,울산아로마틱스(주),2023,업체,기초 화학물질 제조업,432872.0,10073.0,㈜디엔브이비즈니스어슈어런스코리아,
1002,환경부,울산알루미늄 주식회사,2023,업체,1차 비철금속 제조업,151460.0,3076.0,(주)한국경영인증원,
1003,산업통상자원부,울산피피주식회사,2023,사업장,석유화학,41034.0,1087.0,(주)한국경영인증원,
1004,산업통상자원부,울산피피주식회사,2023,사업장,석유화학,41034.0,1087.0,(주)한국경영인증원,
1005,환경부,원주시,2023,사업장,"하수, 폐수 및 분뇨 처리업",62800.0,718.0,(재)한국화학융합시험연구원,
1006,환경부,위드인천에너지(주),2023,업체,"증기, 냉ㆍ온수 및 공기 조절 공급업",23073.0,483.0,(재)한국품질재단,
1007,환경부,유니온머티리얼(주),2023,사업장,"내화, 비내화 요업제품 제조업",38832.0,787.0,(재)한국품질재단,
1008,환경부,유니투스 주식회사,2023,업체,자동차 신품 부품 제조업,68181.0,1414.0,(재)한국품질재단,
1009,산업통상자원부,유성기업(주),2023,사업장,자동차,14327.0,294.0,(주)비에스아이그룹코리아,
1010,산업통상자원부,유성기업(주),2023,사업장,자동차,14327.0,294.0,(주)비에스아이그룹코리아,
1011,환경부,유한킴벌리 주식회사,2023,업체,"펄프, 종이 및 판지 제조업",191357.0,3865.0,(재)한국품질재단,
1012,환경부,유한회사 사조씨피케이,2023,업체,"곡물 가공품, 전분 및 전분제품 제조업",126734.0,2333.0,(재)한국품질재단,"""인그리디언코리아 유한회사"" 업체명 변경"
1013,환경부,유한회사 스태츠칩팩코리아,2023,사업장,반도체 제조업,72323.0,1505.0,(주)신화엔지니어링종합건축사사무소,
1014,산업통상자원부,유한회사 클라리오스델코,2023,사업장,전기전자,46094.0,954.0,(주)한국경영인증원,
1015,산업통상자원부,유한회사 클라리오스델코,2023,사업장,전기전자,46094.0,954.0,(주)한국경영인증원,
1016,환경부,율촌화학(주),2023,사업장,플라스틱 제품 제조업,84865.0,1572.0,(주)한국경영인증원,
1017,국토교통부,의료법인 길 의료재단,2023,사업장,건물,22479.0,461.0,(재)한국화학융합시험연구원,
1018,국토교통부,의료법인 길 의료재단,2023,사업장,건물,22479.0,461.0,(재)한국화학융합시험연구원,
1019,환경부,의정부시,2023,사업장,"하수, 폐수 및 분뇨 처리업",72306.0,719.0,㈜한국품질보증원,
1020,산업통상자원부,이건에너지(주),2023,사업장,산업단지,15513.0,2613.0,㈜한국품질보증원,
1021,산업통상자원부,이건에너지(주),2023,사업장,산업단지,15513.0,2613.0,㈜한국품질보증원,
1022,환경부,이구산업(주),2023,사업장,1차 비철금속 제조업,34607.0,713.0,한국생산성본부인증원(주),
1023,환경부,이누스 주식회사,2023,사업장,"내화, 비내화 요업제품 제조업",50392.0,900.0,한국표준협회,
1024,환경부,이도에코오산(주),2023,업체,폐기물,57085.0,34.0,(재)한국품질재단,
1025,환경부,이도에코오산(주),2023,업체,폐기물,57085.0,34.0,(재)한국품질재단,
1026,환경부,이도에코전주(주),2023,사업장,폐기물 처리업,45731.0,34.0,㈜한국품질보증원,
1027,환경부,이도에코전주(주),2023,사업장,폐기물 처리업,45731.0,34.0,㈜한국품질보증원,
1028,산업통상자원부,이래에이엠에스 주식회사,2023,사업장,자동차,26130.0,540.0,㈜한국품질보증원,
1029,산업통상자원부,이래에이엠에스 주식회사,2023,사업장,자동차,26130.0,540.0,㈜한국품질보증원,
1030,환경부,이스트만화이버코리아 주식회사,2023,사업장,화학섬유 제조업,37641.0,639.0,(주)한국경영인증원,
1031,환경부,이천시,2023,사업장,폐기물 처리업,124566.0,1094.0,㈜한국품질보증원,
1032,환경부,익산시,2023,사업장,폐기물 처리업,75533.0,598.0,㈜한국품질보증원,
1033,환경부,인제군,2023,사업장,폐기물,20256.0,29.0,(주)한국경영인증원,
1034,환경부,인제군,2023,사업장,폐기물,20256.0,29.0,(주)한국경영인증원,
1035,환경부,인천공항에너지,2023,업체,"증기, 냉ㆍ온수 및 공기 조절 공급업",212737.0,4221.0,㈜한국품질보증원,
1036,환경부,인천광역시,2023,업체,폐기물 처리업,400718.0,4989.0,(재)한국품질재단,
1037,환경부,인천교통공사,2023,사업장,육상 여객 운송업,114361.0,2358.0,한국표준협회,
1038,환경부,인천국제공항공사,2023,업체,기타 운송관련 서비스업,245143.0,4721.0,한국표준협회,
1039,산업통상자원부,인천연료전지(주),2023,업체,발전에너지,162666.0,23.0,(주)한국경영인증원,
