group,field_name,data_key,value,source,last_updated,restatement,row_id,row_type,company_id,company_url,top_tab,subtab,page_url,error,company_name
Sulphur Hexafluoride (SF6),Sulphur Hexafluoride (SF6),,,,,,row-details-scope_1_ghg_sf6_breakdown_group,group,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 1 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP,,Marubeni Corporation
Sulphur Hexafluoride (SF6),Scope 1 SF₆ emissions in tCO₂e,s1_sf6_emissions,0 tCO₂e,CDP Climate Change 2023,2023-07-27,,row-details-s1_sf6_emissions,item,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 1 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP,,Marubeni Corporation
Sulphur Hexafluoride (SF6),Scope 1 SF₆ emissions global warming potential source,s1_sf6_emissions_gwp_source,IPCC Fourth Assessment Report (AR4),CDP Climate Change 2023,2023-07-27,,row-details-s1_sf6_emissions_gwp_source,item,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 1 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP,,Marubeni Corporation
Sulphur Hexafluoride (SF6),Scope 1 SF₆ emissions global warming potential time horizon,s1_sf6_emissions_gwp_time_horizon,100-year,CDP Climate Change 2023,2023-07-27,,row-details-s1_sf6_emissions_gwp_time_horizon,item,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 1 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP,,Marubeni Corporation
Nitrogen Trifluoride (NF3),Nitrogen Trifluoride (NF3),,,,,,row-details-scope_1_ghg_nf3_breakdown_group,group,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 1 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP,,Marubeni Corporation
Nitrogen Trifluoride (NF3),Scope 1 NF₃ emissions in tCO₂e,s1_nf3_emissions,0 tCO₂e,CDP Climate Change 2023,2023-07-27,,row-details-s1_nf3_emissions,item,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 1 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP,,Marubeni Corporation
Nitrogen Trifluoride (NF3),Scope 1 NF₃ emissions global warming potential source,s1_nf3_emissions_gwp_source,IPCC Fourth Assessment Report (AR4),CDP Climate Change 2023,2023-07-27,,row-details-s1_nf3_emissions_gwp_source,item,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 1 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP,,Marubeni Corporation
Nitrogen Trifluoride (NF3),Scope 1 NF₃ emissions global warming potential time horizon,s1_nf3_emissions_gwp_time_horizon,100-year,CDP Climate Change 2023,2023-07-27,,row-details-s1_nf3_emissions_gwp_time_horizon,item,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 1 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP,,Marubeni Corporation
Other greenhouse gas 1,Other greenhouse gas 1,,,,,,row-details-s1_other_ghg_emissions_dict.{::0},group,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 1 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP,,Marubeni Corporation
,Scope 2 Location-Based Emissions,,,,,,,item,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE2,,Marubeni Corporation
Total Scope 2 Location-Based Emissions,Total Scope 2 Location-Based Emissions,,,,,,row-details-scope_2_lb_total_group,group,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE2,,Marubeni Corporation
Total Scope 2 Location-Based Emissions,Total Scope 2 location-based GHG emissions in tCO₂e,total_s2_lb_emissions_ghg,278314 tCO₂e,CDP Climate Change 2023,2023-07-27,,row-details-total_s2_lb_emissions_ghg,item,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE2,,Marubeni Corporation
Methodology,Methodology,,,,,,row-details-scope_2_lb_methodology_group,group,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE2,,Marubeni Corporation
Methodology,Methodology used to calculate Scope 2 location-based GHG emissions,s2_lb_emissions_method,"IEA CO2 Emissions from Fuel Combustion, Japan Ministry of the Environment, Law Concerning the Promotion of the Measures to Cope with Global Warming, Superseded by Revision of the Act on Promotion of Global Warming Countermeasures (2005 Amendment), The Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard (Revised Edition), The Greenhouse Gas Protocol: Scope 2 Guidance",CDP Climate Change 2023,2023-07-27,,row-details-s2_lb_emissions_method,item,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE2,,Marubeni Corporation
Exclusions,Exclusions,,,,,,row-details-scope_2_lb_exclusions_group,group,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE2,,Marubeni Corporation
Exclusions,Scope 2 location-based GHG emissions sources excluded from inventory,disclose_s2_lb_emissions_exclusion,No,CDP Climate Change 2023,2023-07-27,,row-details-disclose_s2_lb_emissions_exclusion,item,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE2,,Marubeni Corporation
Exclusion 1,Exclusion 1,,,,,,row-details-s2_lb_emissions_exclusion_dict.{::0},group,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE2,,Marubeni Corporation
Change in emissions calculation or reporting boundary,Change in emissions calculation or reporting boundary,,,,,,row-details-scope_2_lb_changes_group,group,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE2,,Marubeni Corporation
Change in emissions calculation or reporting boundary,Change in Scope 2 location-based GHG emissions calculation or reporting boundary,disclose_s2_lb_emissions_change_type,No,CDP Climate Change 2023,2023-07-27,,row-details-disclose_s2_lb_emissions_change_type,item,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE2,,Marubeni Corporation
Scope 2 Market-Based Emissions,Scope 2 Market-Based Emissions,,,,,,,group,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE2,,Marubeni Corporation
Total Scope 2 Market-Based Emissions,Total Scope 2 Market-Based Emissions,,,,,,row-details-scope_2_mb_total_group,group,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE2,,Marubeni Corporation
Total Scope 2 Market-Based Emissions,Total Scope 2 market-based GHG emissions in tCO₂e,total_s2_mb_emissions_ghg,221821 tCO₂e,CDP Climate Change 2023,2023-07-27,,row-details-total_s2_mb_emissions_ghg,item,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE2,,Marubeni Corporation
Methodology,Methodology,,,,,,row-details-scope_2_mb_methodology_group,group,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE2,,Marubeni Corporation
Methodology,Methodology used to calculate Scope 2 market-based GHG emissions,s2_mb_emissions_method,"IEA CO2 Emissions from Fuel Combustion, Japan Ministry of the Environment, Law Concerning the Promotion of the Measures to Cope with Global Warming, Superseded by Revision of the Act on Promotion of Global Warming Countermeasures (2005 Amendment), The Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard (Revised Edition), The Greenhouse Gas Protocol: Scope 2 Guidance",CDP Climate Change 2023,2023-07-27,,row-details-s2_mb_emissions_method,item,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE2,,Marubeni Corporation
Exclusions,Exclusions,,,,,,row-details-scope_2_mb_exclusions_group,group,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE2,,Marubeni Corporation
Exclusions,Scope 2 market-based GHG emissions sources excluded from inventory,disclose_s2_mb_emissions_exclusion,No,CDP Climate Change 2023,2023-07-27,,row-details-disclose_s2_mb_emissions_exclusion,item,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE2,,Marubeni Corporation
Exclusion 1,Exclusion 1,,,,,,row-details-s2_mb_emissions_exclusion_dict.{::0},group,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE2,,Marubeni Corporation
Change in emissions calculation or reporting boundary,Change in emissions calculation or reporting boundary,,,,,,row-details-scope_2_mb_changes_group,group,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE2,,Marubeni Corporation
Change in emissions calculation or reporting boundary,Change in Scope 2 market-based GHG emissions calculation or reporting boundary,disclose_s2_mb_emissions_change_type,Yes,CDP Climate Change 2023,2023-07-27,,row-details-disclose_s2_mb_emissions_change_type,item,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE2,,Marubeni Corporation
Change in emissions calculation or reporting boundary,Type of change in Scope 2 market-based GHG emissions calculation or reporting boundary,s2_mb_emissions_change_type,Divestment,CDP Climate Change 2023,2023-07-27,,row-details-s2_mb_emissions_change_type,item,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE2,,Marubeni Corporation
Change in emissions calculation or reporting boundary,Description of change in Scope 2 market-based GHG emissions calculation or reporting boundary,s2_mb_emissions_change_desc,"Gross global emissions attributed to Divestment for Scope 1 and 2 combined has decreased by 332.0 (metric tons CO2e). The % change in emissions attributed to Divestment is 0.03%. Additional comment from company: 332 tCO2e were reduced by divestment and our total S1 and S2 emissions in the previous year was 1,239,046 tCO2e, therefore we arrived at -0.03% through (-332/ 1,239,046)* 100= -0.03%.",CDP Climate Change 2023,2023-07-27,,row-details-s2_mb_emissions_change_desc,item,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE2,,Marubeni Corporation
,Breakdown,,,,,,,item,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 3 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE3,,Marubeni Corporation
,Scope 3 GHG emissions breakdown source,disclose_s3_emissions_bd_source,GHG Protocol,CDP Climate Change 2023,2023-07-27,,row-details-disclose_s3_emissions_bd_source,item,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 3 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE3,,Marubeni Corporation
Total Scope 3 Emissions,Total Scope 3 Emissions,,,,,,,group,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 3 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE3,,Marubeni Corporation
Total Scope 3 Emissions,Total Scope 3 GHG emissions in tCO₂e,total_s3_emissions_ghg,22715718 tCO₂e,CDP Climate Change 2023,2023-07-27,,row-details-total_s3_emissions_ghg,item,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 3 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE3,,Marubeni Corporation
Category 1 (Purchased goods and services),Category 1 (Purchased goods and services),,,,,,,group,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 3 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE3,,Marubeni Corporation
Relevancy and rationale if not disclosed,Relevancy and rationale if not disclosed,,,,,,row-details-scope_3_ghgp_c1_relevancy_group,group,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 3 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE3,,Marubeni Corporation
Relevancy and rationale if not disclosed,Relevancy of Scope 3 Category 1 (Purchased goods and services) GHG emissions,s3_ghgp_c1_emissions_relevancy,Relevant,CDP Climate Change 2023,2023-07-27,,row-details-s3_ghgp_c1_emissions_relevancy,item,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 3 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE3,,Marubeni Corporation
Relevancy and rationale if not disclosed,Rationale if Scope 3 Category 1 (Purchased goods and services) GHG emissions not disclosed,rationale_s3_ghgp_c1_emissions_non_disclose,"Marubeni uses broad business networks, both within Japan and overseas, to conduct importing and exporting (including third country trading), as well as domestic business, encompassing a diverse range of business activities across wide-ranging fields including lifestyle, IT solutions, food, agri business, forest products, chemicals, metals & mineral resources, energy, power, infrastructure project, aerospace & ship, finance, leasing & real estate business, construction, industrial machinery & mobility, next generation business development and next generation corporate development. Additionally, the Marubeni Group offers a variety of services, makes internal and external investments, and is involved in resource development throughout all of the above industries. Being a general trading company dealing with many different types of products, it is very difficult for us to calculate the emission for all products.",CDP Climate Change 2023,2023-07-27,,row-details-rationale_s3_ghgp_c1_emissions_non_disclose,item,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 3 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE3,,Marubeni Corporation
Emissions,Emissions,,,,,,row-details-scope_3_ghgp_c1_emissions_group,group,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 3 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE3,,Marubeni Corporation
Methodology,Methodology,,,,,,row-details-scope_3_ghgp_c1_methodology_group,group,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 3 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE3,,Marubeni Corporation
Methodology 1,Methodology 1,,,,,,row-details-s3_ghgp_c1_emissions_method_dict.{::0},group,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 3 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE3,,Marubeni Corporation
Exclusions,Exclusions,,,,,,row-details-scope_3_ghgp_c1_exclusions_group,group,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 3 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE3,,Marubeni Corporation
Exclusion 1,Exclusion 1,,,,,,row-details-s3_ghgp_c1_emissions_exclusion_dict.{::0},group,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 3 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE3,,Marubeni Corporation
Change in emissions calculation or reporting boundary,Change in emissions calculation or reporting boundary,,,,,,row-details-scope_3_ghgp_c1_changes_group,group,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 3 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE3,,Marubeni Corporation
Category 2 (Capital goods),Category 2 (Capital goods),,,,,,,group,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 3 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE3,,Marubeni Corporation
Category 3 (Fuel- and energy-related activities not included in Scope 1 or Scope 2),Category 3 (Fuel- and energy-related activities not included in Scope 1 or Scope 2),,,,,,,group,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 3 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE3,,Marubeni Corporation
Category 4 (Upstream transportation and distribution),Category 4 (Upstream transportation and distribution),,,,,,,group,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 3 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE3,,Marubeni Corporation
Category 5 (Waste generated in operations),Category 5 (Waste generated in operations),,,,,,,group,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 3 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE3,,Marubeni Corporation
Category 6 (Business travel),Category 6 (Business travel),,,,,,,group,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 3 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE3,,Marubeni Corporation
Category 7 (Employee commuting),Category 7 (Employee commuting),,,,,,,group,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 3 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE3,,Marubeni Corporation
Category 8 (Upstream leased assets),Category 8 (Upstream leased assets),,,,,,,group,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 3 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE3,,Marubeni Corporation
Category 9 (Downstream transportation and distribution),Category 9 (Downstream transportation and distribution),,,,,,,group,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 3 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE3,,Marubeni Corporation
Category 10 (Processing of sold products),Category 10 (Processing of sold products),,,,,,,group,23042,https://nzdpu.com/companies/23042?historicalTab=OVERVIEW,EMISSIONS,SCOPE 3 EMISSIONS,https://nzdpu.com/companies/23042?dataProvider=CDP&disclosureTab=SCOPE3,,Marubeni Corporation
